"Release Date","Movie","Genre","ProductionBudget","DomesticBox Officeto Date","Trailer"
"","Far from the Madding Crowd","Drama","","$12,236,500","Play"
"","Gabbar is Back","Action","","$276,429",""
"","Gerontophilia","Comedy","","$4,916",""
"","Marie's Story","Drama","","$11,720",""
"","Die Marquise van O","Drama","","$6,049",""
"","Preggoland","Comedy","","$25,294",""
"","Private Number","Horror","","$0",""
"","Ride","Comedy","","$0",""
"","Uttama Villain","Comedy","","$0",""
"","Welcome to Me","Comedy","","$625,727","Play"
"May 2","Met Opera: Iolanta & Duke Bluebeard's Castle","Concert/Performance","","$0",""
"","Sunday","Drama","","$0",""
"May 3","Arrows of the Thunder Dragon","Drama","","$0",""
"May 4","The Magic Brush","Adventure","","$0",""
"May 5","Apparition","Thriller/Suspense","","$0",""
"","Le bonheur d'Elza","Drama","$900,000","$0",""
"","Duel","Thriller/Suspense","","$0",""
"","The Frontier","Drama","","$0",""
"","Mænd og Høns","Black Comedy","","$30,207",""
"","Miss Julie","Drama","$5,500,000","$0",""
"","Ron Jeremy, Life After the Buffet","Documentary","","$0",""
"","Shadow Zombie","Drama","","$0",""
"","Spike Island","Drama","","$0",""
"May 6","Dark Places","Thriller/Suspense","","$208,588",""
"","I Am Big Bird: The Caroll Spinney Story","Documentary","","$67,845",""
"May 7","Dil Dhadakne Do","Drama","","$3,066,100",""
"","The Ground We Won","Documentary","","$0",""
"","Heaven Adores You","Documentary","","$0",""
"","The Invisible Front","Documentary","","$0",""
"","Mitti Na Pharol Jogiya","Drama","","$0",""
"","Piku","Drama","","$1,801,806",""
"","Pitch Perfect 2","Comedy","$29,000,000","$183,785,415","Play"
"","Royal Ballet: Swan Lake","Concert/Performance","","$0",""
"May 8","5 Flights Up","Drama","","$1,020,921","Play"
"","Der 7bte Zwerg","Adventure","","$0","Play"
"","Big Game","Action","","$24,752","Play"
"","Bravetown","Drama","","$0","Play"
"","The D Train","Comedy","","$669,688",""
"","Epic of Everest","Documentary","","$22,382",""
"","Hot Pursuit","Comedy","$35,000,000","$34,580,201","Play"
"","Infini","Thriller/Suspense","","$0",""
"","Maggie","Drama","$4,500,000","$187,112","Play"
"","Noble","Drama","","$347,321",""
"","Pather Panchali","Drama","","$402,723",""
"","La rançon de la gloire","Comedy","","$3,926",""
"","Saint Laurent","Drama","","$429,477","Play"
"","Sister Code","Comedy","","$0",""
"","Skin Trade","Action","$9,000,000","$1,242",""
"","Spooks: The Greater Good","Action","","$0",""
"","The Seven Five","Documentary","","$40,674",""
"May 9","Madame Bovary","Drama","","$44,234",""
"May 10","Aparajito","Drama","","$0",""
"","Apur Sansar","Drama","","$0",""
"May 12","The A-List","Comedy","","$0",""
"","The Adventures of Pepper and Paula","Adventure","","$0",""
"","Anarchy Parlor","Horror","","$0",""
"","Christmas Icetastrophe","Action","","$0",""
"","Cosi come sei","Drama","","$0",""
"","The Dance Goodbye","Documentary","","$0",""
"","The Drownsman","Horror","","$0",""
"","Echoes of War","Western","","$0",""
"","Jamaica Inn","Thriller/Suspense","","$0",""
"","Jihad: Afghanistan's Holy War","Documentary","","$0",""
"","Madman","Horror","","$0",""
"","Magical Universe","Documentary","","$0",""
"","Make Way for Tomorrow","Concert/Performance","","$0",""
"","Terms & Conditions","Action","","$0",""
"","They Call Me Mister Tibbs!","Drama","","$0",""
"","Until It Hurts","Documentary","","$0",""
"","Vampyros Lesbos","Horror","","$0",""
"","WolfCop","Black Comedy","","$0",""
"May 13","Dark Star: H.R. Giger's World","Documentary","","$61,845",""
"","Holidays","Comedy","","$0",""
"","One Cut, One Life","Documentary","","$9,406",""
"","Verbotene Filme","Documentary","","$0",""
"May 14","Bombay Velvet","Drama","","$450,692",""
"","Mad Max: Fury Road","Action","$150,000,000","$153,636,354","Play"
"","Omoide no Mani","Drama","","$765,127",""
"","A Royal Night Out","Drama","","$228,136",""
"May 15","36 Vayadhinile","Drama","","$0",""
"","Absolution","Action","","$0",""
"","Animals","Drama","","$22,001",""
"","Area 51","Thriller/Suspense","$5,000,000","$7,556",""
"","A Borrowed Identity","Drama","","$319,391",""
"","Care Bears: Mystery in Care-A-Lot","Adventure","","$0",""
"","Childless","Drama","$1,000,000","$1,036",""
"","Every Secret Thing","Thriller/Suspense","","$103,536",""
"","La French","Thriller/Suspense","","$190,980",""
"","Good Kill","Drama","","$317,072",""
"","L'homme qu'on aimait trop","Drama","","$277,528",""
"","I'll See You in My Dreams","Romantic Comedy","","$7,449,681","Play"
"","Know How","Musical","","$3,323",""
"","Our Man in Tehran","Documentary","","$5,573",""
"","Pound of Flesh","Action","$7,500,000","$0",""
"","Purampokku Engira Podhuvudamai","Action","","$0",""
"","Slow West","Western","","$229,094",""
"","The Surface","Thriller/Suspense","","$0",""
"","Time Lapse","Thriller/Suspense","","$0",""
"","Where Hope Grows","Drama","","$1,156,000","Play"
"May 16","ENO: La Traviata","Concert/Performance","","$0",""
"May 19","Behind the Monsters","Documentary","","$0",""
"","Cowboys vs Dinosaurs","Action","","$0",""
"","The Curse of the Witching Tree","Horror","","$0",""
"","ENO: The Pirates of Penzance","Concert/Performance","","$0",""
"","Family Motocross","Documentary","$10,000","$0",""
"","Into the Grizzly Maze","Thriller/Suspense","$10,000,000","$0",""
"","Limelight","Drama","","$0",""
"","My Dad's A Soccer Mom","Drama","","$0",""
"","Pershing's Last Patriot","Documentary","","$0",""
"","La ragazza che sapeva troppo","Thriller/Suspense","","$0",""
"","Roommate Wanted","Thriller/Suspense","","$0",""
"","Trafficker","Action","","$0",""
"","WWE: It's good to be the King: The Jerry Lawler Story","Documentary","","$0",""
"May 20","Güeros","Comedy","","$60,599",""
"","Poltergeist","Horror","$35,000,000","$47,425,125","Play"
"","Tomorrowland","Adventure","$170,000,000","$93,436,322","Play"
"","Warren Miller's No Turning Back","Documentary","","$0",""
"May 21","David Bowie is","Documentary","","$0",""
"","Spy!","Comedy","$65,000,000","$110,825,712","Play"
"","Tanu Weds Manu Returns","Comedy","","$3,043,479",""
"","We Are Many","Documentary","","$0",""
"May 22","Aloft","Drama","$8,000,000","$53,086","Play"
"","Chocolate City","Drama","","$212,662",""
"","Les combattants","Romantic Comedy","","$25,229",""
"","(Dis)Honesty: The Truth About Lies","Documentary","","$0",""
"","Drunk Wedding","Comedy","$600,000","$3,301",""
"","The Human Centipede 3 (Final Sequence)","Horror","","$14,562",""
"","Mita Tova","Black Comedy","","$172,860",""
"","Oh Yarra Ainvayi Ainvayi Lut Gaya","Romantic Comedy","","$0",""
"","Royal Opera House: Rise and Fall of the City of Mahagonny","Concert/Performance","","$0",""
"","Seeds of Time","Documentary","","$4,630",""
"","Something Better to Come","Documentary","","$0",""
"","Sunshine Superman","Documentary","","$88,097",""
"","The Unwanted","Horror","","$0",""
"May 23","National Theatre Live: The Hard Problem","Concert/Performance","","$0",""
"May 26","L'aveu","Thriller/Suspense","","$0",""
"","The Black Hole","Thriller/Suspense","","$0",""
"","Cannibal ferox","Horror","","$0",""
"","Etat de siege","Thriller/Suspense","","$0",""
"","The House Across the Street","Horror","","$0",""
"","Je suis a toi","Comedy","","$0",""
"","Let Us Prey","Horror","","$0",""
"","Mutant World","Action","$1,500,000","$0",""
"","Nyotajiu Gun Woman","Thriller/Suspense","","$0",""
"","Tooken","Comedy","","$0",""
"May 27","Aloha","Drama","$37,000,000","$21,052,030","Play"
"","Elaine Paige: I'm Still Here","Concert/Performance","","$0",""
"","San Andreas","Adventure","$110,000,000","$155,190,832","Play"
"May 28","Gadaar: The Traitor","Thriller/Suspense","","$0",""
"","Gemma Bovery","Drama","","$425,080",""
"","Globe on Screen: Julius Caesar","Concert/Performance","","$0",""
"","Partisan","Thriller/Suspense","","$0",""
"","Stand By Me Doraemon","Drama","","$0",""
"May 29","Barely Lethal","Comedy","","$4,912",""
"","Club Life","Drama","","$0",""
"","Heaven Knows What","Drama","","$80,312",""
"","I Believe in Unicorns","Drama","","$0",""
"","Man Up","Romantic Comedy","","$0",""
"","Masss","Thriller/Suspense","","$0",""
"","Results","Comedy","","$104,507",""
"","Sunset Edge","Thriller/Suspense","","$0",""
"","Survivor","Thriller/Suspense","$20,000,000","$0","Play"
"","The True Cost","Documentary","","$0",""
"","Tu dors Nicole","Comedy","","$5,662",""
"","Unfreedom","Drama","","$3,778",""
"","Wet Bum","Drama","","$0",""
"","Das Zimmermadchen Lynn","Drama","","$315",""
"May 30","Exhibition on Screen: The Impressionists","Documentary","","$0",""
"","Fantail","Comedy","","$0",""
"June 2","Asylum","Horror","","$0",""
"","Blindsided","Thriller/Suspense","","$0",""
"","Daniel Bryan: Just Say Yes! Yes! Yes!","Documentary","","$0",""
"","The Dead Inside","Horror","","$0",""
"","The Dog Who Saved Summer","Adventure","","$0",""
"","A Haunting on Gabriel Street","Horror","","$0",""
"","Killing Jesus","Thriller/Suspense","","$0",""
"","Ned Rifle","Drama","","$0",""
"","Nick Swardson: Taste It","Concert/Performance","","$0",""
"","Pirate’s Code: The Adventures of Mickey Matson","","","$0",""
"","La polizia ha le mani laegate","Drama","","$0",""
"","The Poltergeist of Borley Forest","Horror","","$0",""
"","Summer's Shadow","Drama","","$0",""
"","Wish You Well","Drama","","$0",""
"","With This Ring","Comedy","","$0",""
"June 3","Berkshire County","Horror","","$0",""
"","En duva satt på en gren och funderade på tillvaron","Comedy","","$222,989",""
"","Entourage","Comedy","$30,000,000","$32,363,404","Play"
"","Every Last Child","Documentary","","$0",""
"June 4","Insidious Chapter 3","Horror","$10,000,000","$52,218,558","Play"
"","La Isla Minima","Thriller/Suspense","","$0",""
"","Larry Gaye: Renegade Male Flight Attendant","Comedy","","$0",""
"","Playtime","Comedy","","$0",""
"","Que Horas Ela Volta?","Drama","$1,200,000","$376,976",""
"June 5","The Cokeville Miracle","Drama","","$1,348,630",""
"","Dawn Patrol","Drama","$3,500,000","$0",""
"","Dukale's Dream","Documentary","","$0",""
"","Freedom","Drama","$14,500,000","$0",""
"","How to Save Us","Horror","","$0",""
"","Hungry Hearts","Drama","","$6,921",""
"","Jing cha ju shi 2013","Action","","$0",""
"","Love & Mercy","Drama","","$12,551,031","Play"
"","The Nightmare","Horror","","$28,281",""
"","An Open Secret","Documentary","","$0",""
"","Patch Town","Adventure","","$584",""
"","Phoenix","Drama","","$3,166,858",""
"","Pixies","Comedy","","$0",""
"","We Are Still Here","Horror","","$0",""
"","Wild Horses","Drama","","$0",""
"June 8","Self/Less","Thriller/Suspense","$26,000,000","$12,279,691","Play"
"June 9","101 Dalmations II: Patch's London Adventure","Adventure","","$0",""
"","The Amazing Wizard of Paws","","","$0",""
"","Beautiful and Twisted","Thriller/Suspense","","$0",""
"","Comeback Dad","Drama","","$0",""
"","Debug","Horror","","$0",""
"","The Giant Spider Invasion","Horror","","$0",""
"","The Hunchback of Notre Dame","Horror","","$0",""
"","Inherit the Wind","Drama","","$0",""
"","Lone Star Holy War","Documentary","","$0",""
"","Sleepaway Camp II: Unhappy Campers","Black Comedy","","$0",""
"","Sleepaway Camp III","Black Comedy","","$0",""
"","Society","Black Comedy","","$0",""
"June 10","Jurassic World","Action","$215,000,000","$652,198,010","Play"
"","The Search for Freedom","Documentary","","$0",""
"June 11","Ballade vir 'n Enkeling","Thriller/Suspense","","$0",""
"","The Emperor's New Clothes","Documentary","","$0",""
"","Hamari Adhuri Kahani","Drama","","$235,361",""
"","Saul fia","Drama","","$1,777,043",""
"","Soaked in Bleach","Documentary","","$0",""
"","Strangerland","Drama","$10,000,000","$17,472","Play"
"","Taxi","Documentary","","$321,642",""
"","Trafic","Comedy","","$0",""
"","Ye Ying - Le promeneur d'oiseau","Drama","","$0",""
"June 12","The 11th Hour","Drama","","$0",""
"","Cesar et Rosalie","Drama","","$0",""
"","Les choses de la vie","Drama","","$25,314",""
"","Innimey Ippadithan","Romantic Comedy","","$0",""
"","Inside Out","Adventure","$175,000,000","$356,461,711","Play"
"","Live from New York!","Documentary","","$0",""
"","London Road","Musical","","$0",""
"","Me and Earl and the Dying Girl","Drama","$8,000,000","$6,758,416","Play"
"","Nelly and Mr. Arnaud","Drama","","$0",""
"","Pressure","Thriller/Suspense","","$0",""
"","Redeemer","Action","","$0",""
"","Romeo Juliet","Romantic Comedy","","$0",""
"","Set Fire to the Stars","Drama","","$7,280",""
"","The Stranger","Horror","","$0",""
"","True Appaloosa","Adventure","","$0",""
"","The Wolfpack","Documentary","","$1,301,696",""
"June 13","Met Opera: La Donna del Lago","Concert/Performance","","$0",""
"","Umimachi Diary","Drama","","$467,555",""
"June 15","Hippocrate","Drama","","$23,050",""
"","Spirit Riders","Drama","","$0",""
"June 16","Burying the Ex","Black Comedy","","$0",""
"","Graduation Day","Thriller/Suspense","","$0",""
"","Katakuri-ke no kôfuku","Black Comedy","","$0",""
"","The Land That Time Forgot","Adventure","","$0",""
"","Leading Lady","Romantic Comedy","","$0",""
"","Momentum","Documentary","","$0",""
"","Neko no ongaeshi","Adventure","","$0",""
"","Phantom Halo","Thriller/Suspense","","$0",""
"","Tony Tango","Comedy","","$0",""
"June 17","Minions","Adventure","$74,000,000","$336,045,770","Play"
"","Plemya","Drama","","$150,565",""
"June 18","ABCD 2","Drama","","$892,133",""
"","The Ark of Mr. Chow","Comedy","","$53,252",""
"","Doragon bôru Z: Fukkatsu no 'F'","Action","","$8,008,363",""
"","Going Clear: Scientology and the Prison of Belief","Documentary","","$0",""
"","Pandas: The Journey Home","Documentary","","$0",""
"","Saat po long 2","Action","","$0",""
"June 19","3 and 1/2 Minutes","Documentary","","$29,725",""
"","Ahora o nunca","Comedy","","$0",""
"","Dark Awakening","Horror","","$0",""
"","Dope","Comedy","$7,000,000","$17,506,470","Play"
"","Eden","Drama","","$65,460",""
"","Eli","Comedy","","$13,547",""
"","Gabriel","Thriller/Suspense","","$6,959",""
"","Het nieuwe Rijksmuseum","Documentary","","$40,578",""
"","Manglehorn","Drama","$4,000,000","$132,270",""
"","Mr. Holmes","Drama","","$17,737,646","Play"
"","The Overnight","Comedy","","$1,109,808",""
"","Rubble Kings","Documentary","","$7,416",""
"","The Wanted 18","Documentary","","$5,680",""
"June 20","Bolshoi Ballet: Ivan the Terrible","Concert/Performance","","$0",""
"June 23","Advantageous","Drama","","$0",""
"","An American Girl: Grace Stirs Up Success","Adventure","","$0",""
"","The Amityville Theater","Horror","","$0",""
"","Cairo Drive","Documentary","","$0",""
"","Creep","Romantic Comedy","","$0",""
"","Cross","Thriller/Suspense","","$0",""
"","Crossroads","Action","$500,000","$0",""
"","Curious George 3: Back to the Jungle","Adventure","","$0",""
"","Dog Soldiers","Black Comedy","","$0",""
"","Four Blood Moons","Drama","","$0",""
"","Glass Chin","Drama","","$0",""
"","Horsehead","Horror","","$0",""
"","Last Call","Comedy","","$0",""
"","Motivation 2: The Chris Cole Story","Documentary","","$0",""
"","SafeWord","Thriller/Suspense","","$0",""
"","Teen Beach Movie 2","Musical","","$0",""
"","Tom and Jerry: Spy Fest","Action","","$0",""
"","Turkey Shoot","Action","","$0",""
"","When Calls The Heart: Heart and Soul","Drama","","$0",""
"June 24","Terminator: Genisys","Action","$155,000,000","$89,760,956","Play"
"June 25","Globe on Screen: Antony & Cleopatra","Concert/Performance","","$0",""
"","Hollywood Adventures","Action","","$0",""
"","Max","Adventure","$20,000,000","$42,656,255","Play"
"","Sardaar Ji","Romantic Comedy","$2,700,000","$0",""
"","Ted 2","Comedy","$68,000,000","$81,284,830","Play"
"","Women He's Undressed","Documentary","","$0",""
"June 26","7 Minutes","Thriller/Suspense","","$0",""
"","The Algerian","Thriller/Suspense","$1,300,000","$0",""
"","Batkid Begins","Documentary","","$74,709","Play"
"","Bound to Vengeance","Thriller/Suspense","","$0",""
"","Escobar: Paradise Lost","Drama","$17,000,000","$195,792",""
"","Felt","Thriller/Suspense","","$0",""
"","Fresh Dressed","Documentary","","$0",""
"","Gone Doggy Gone","Comedy","","$14,610",""
"","Just the Way You Are","Drama","","$0",""
"","Knock Knock","Thriller/Suspense","","$36,336","Play"
"","L.A. Slasher","Comedy","","$2,421",""
"","The Little Death","Comedy","","$18,238",""
"","A Murder in the Park","Documentary","","$7,125",""
"","La princesa de Francia","Drama","","$5,212",""
"","Runoff","Drama","","$30,186",""
"","The Strongest Man","Comedy","","$0",""
"","What Happened, Miss Simone","Documentary","","$0",""
"June 27","National Theatre Live: Man and Superman","Concert/Performance","","$0",""
"June 30","11 minut","Thriller/Suspense","","$0",""
"","Avalanche Sharks","Horror","","$0",""
"","Chevalier","Comedy","","$25,696",""
"","A Dangerous Game","Documentary","","$0",""
"","I Am Evel Knievel","Documentary","","$0",""
"","Jackie & Ryan","Drama","","$0",""
"","Staten Island Summer","Comedy","","$0",""
"","Valerie a týden divu","Adventure","","$0",""
"","Viy","Adventure","$26,000,000","$0",""
"","Von Mädchen und Pferden","Drama","","$0",""
"July 1","Faith of Our Fathers","Drama","","$1,004,105",""
"","Magic Mike XXL","Comedy","$14,500,000","$66,013,057","Play"
"","Mala Mala","Documentary","","$10,761",""
"","A Poem Is a Naked Person","Documentary","","$96,592",""
"","Les Profs 2","","","$0",""
"July 2","Amy","Documentary","","$8,413,144","Play"
"","Dao shi xia shan","Adventure","","$0",""
"","Ich seh, Ich seh","Horror","","$1,178,196",""
"","Papanasam","Drama","","$0",""
"","Second Hand Husband","Comedy","","$0",""
"July 3","Cartel Land","Documentary","","$704,352",""
"","The Cut","Drama","","$28,066",""
"","I-Lived","Thriller/Suspense","","$0",""
"","Last Cab to Darwin","Drama","","$34,193",""
"","Learning to Drive","Drama","","$3,447,633","Play"
"","Royal Ballet: La Fille Mal Gardee","Concert/Performance","","$0",""
"","Stung","Black Comedy","$2,500,000","$0",""
"July 4","Met Opera: Cavalleria Rusticana & Pagliacci","Concert/Performance","","$0",""
"July 7","Awaken","Action","","$0",""
"","Contamination - Alien arriva sulla Terra","Adventure","","$0",""
"","The Dramatics","Romantic Comedy","","$0",""
"","The Drop Box","Documentary","","$0",""
"","Dude Bro Party Massacre 3","Black Comedy","","$0",""
"","A Gesar Bard's Tale","Documentary","","$0",""
"","Glitch","Romantic Comedy","","$0",""
"","Le grand blond avec une chaussure noire","Comedy","","$0",""
"","Hwangjereul Wihayeo","Action","","$0",""
"","The Killers","Drama","","$0",""
"","Meet Me in Montenegro","Romantic Comedy","","$8,612",""
"","Mega Shark vs. Kolossus","","","$0",""
"","Monster High: Scaris, City of Frights","Adventure","","$0",""
"","Mothers of the Bride","Comedy","","$0",""
"","Pit Stop","Action","","$0",""
"","Robot Jox","Action","","$0",""
"","Sharknado: Feeding Frenzy","Documentary","","$0",""
"","Spasmo","Thriller/Suspense","","$0",""
"","Tiger Orange","Drama","$100,000","$0",""
"","Ugly Benny","Adventure","","$0",""
"","Uncertain Terms","Comedy","","$0",""
"","Underdog Kids","Action","","$0",""
"July 8","My Ex-Ex","Romantic Comedy","","$0",""
"July 9","Baahubali: The Beginning","Action","$40,000,000","$6,738,000",""
"","The Gallows","Horror","$100,000","$22,764,410","Play"
"","Paper Towns","Drama","$12,000,000","$32,000,304","Play"
"","Return to Sender","Thriller/Suspense","","$0",""
"","Tiny Times 4.0","Drama","","$0",""
"","The Young and Prodigious T.S. Spivet","Adventure","$33,000,000","$176,847",""
"July 10","10,000 KM","Drama","","$0",""
"","B-Side","Romantic Comedy","","$8,870",""
"","Boulevard","Drama","","$126,150",""
"","Do I Sound Gay?","Documentary","","$108,620",""
"","English National Opera: Carmen","Concert/Performance","","$0",""
"","Forever Young","Comedy","","$149,761",""
"","Hero - Naam Yaad Rakhi","Thriller/Suspense","","$0",""
"","Kreuzweg","Drama","","$38,818",""
"","Mad Women","Drama","","$0",""
"","Nowitzki: The Perfect Shot","Documentary","","$41,340",""
"","The Suicide Theory","Thriller/Suspense","","$6,434",""
"","Tangerine","Comedy","","$702,354",""
"","Tap World","Documentary","","$26,747",""
"","Xi you ji zhi da sheng gui lai","Adventure","","$0",""
"July 12","Monster Hunt","Adventure","$56,000,000","$32,766",""
"July 14","Ant-Man","Action","$130,000,000","$180,202,163","Play"
"","El Ardor","Western","","$18,572",""
"","Black Beauty","Adventure","","$0",""
"","Bloedlink","Thriller/Suspense","","$0",""
"","Howling II: Your Sister Is A Werewolf","Horror","","$0",""
"","The Impressionists","Documentary","","$0",""
"","SHReD: The Story of Asher Bradshaw","Documentary","","$0",""
"","We Are Journalists","Documentary","","$0",""
"July 15","Court","Drama","","$22,898",""
"","The Junior Spy Agency","","","$0",""
"July 16","Bajrangi Bhaijaan","Action","","$8,178,001",""
"","The Breakup Playlist","Drama","","$0",""
"","Joe Dirt 2: Beautiful Loser","Comedy","","$0","Play"
"","Maari","Action","","$0",""
"","National Theatre Live: Everyman","Concert/Performance","","$0",""
"","N.L.L: Yeonpyeong Haejeon","Drama","","$324,719",""
"","Pixels","Comedy","$90,000,000","$78,747,585","Play"
"","Ruben Guthrie","Comedy","","$0",""
"July 17","Alléluia","Thriller/Suspense","","$6,334",""
"","Andre Rieu's 2015 Maastricht Concert","Concert/Performance","","$0",""
"","Bin Roye","Drama","","$0",""
"","Dawn of the Crescent Moon","Thriller/Suspense","$75,000","$8,799",""
"","The Ecstasy of Wilko Johnson","Documentary","","$0",""
"","Elser","Drama","","$0",""
"","Famous Nathan","Documentary","","$6,048",""
"","Fidelio, l'odyssée d'Alice 2014","Drama","","$3,580",""
"","Gloria","Drama","","$0",""
"","Irrational Man","Comedy","","$4,030,360","Play"
"","Jian Bing Man","Comedy","","$0",""
"","Kkeut-kka-ji-gan-da","Thriller/Suspense","","$16,563",""
"","Lila & Eve","Drama","","$38,263",""
"","The Piper","Horror","","$0",""
"","Royal Opera House: Guillaume Tell","Concert/Performance","","$0",""
"","Royal Opera House: La Boheme","Concert/Performance","","$0",""
"","Safelight","Drama","","$0",""
"","The Stanford Prison Experiment","Drama","","$649,690",""
"","Steak (R)evolution","Documentary","","$8,025",""
"","Thomas & Friends: Sodor's Legend of the Lost Treasure","Adventure","","$0",""
"","Trainwreck","Comedy","$35,000,000","$110,038,130","Play"
"","Twinsters","Documentary","","$0",""
"July 18","Hero","Drama","","$84,961",""
"July 21","American Heist","Action","$10,000,000","$0",""
"","Big Like Me","Documentary","","$0",""
"","Break Point","Comedy","","$0","Play"
"","I Dream of Wires","Documentary","","$0",""
"","I, Madman","Horror","","$0",""
"","Into the Light","Documentary","","$0",""
"","Je suis Femen","Documentary","","$0",""
"","The Jokesters","Black Comedy","","$0",""
"","Limbus","Thriller/Suspense","","$0",""
"","Lucky Stiff","Musical","","$0",""
"","The Mama Sherpas","Documentary","","$0",""
"","Scooby-Doo! and KISS: Rock and Roll Mystery","Adventure","","$0",""
"","Seeds of Yesterday","Drama","","$0",""
"","Star Talk With Neil Degrasse Tyson","Documentary","","$0",""
"","Unreal","Documentary","","$0",""
"July 22","Assassination","Thriller/Suspense","","$1,904,682",""
"","Esports in Cinemas: All Work All Play","Documentary","","$0",""
"","Southpaw","Drama","$30,000,000","$52,421,953","Play"
"July 23","Only You","Romantic Comedy","","$61,565",""
"","The Vatican Tapes","Horror","$13,000,000","$1,784,763","Play"
"July 24","10 Cent Pistol","Thriller/Suspense","","$0",""
"","Absolute Rest","Drama","","$0",""
"","Barney Thompson","Black Comedy","","$0",""
"","Best of Enemies","Documentary","","$892,802",""
"","Big Significant Things","Comedy","","$0",""
"","Capital C","Documentary","","$0",""
"","Cavalo Dinheiro","Documentary","","$6,508",""
"","Dark Was the Night","Horror","","$0",""
"","Five Star","Drama","","$0",""
"","Frank the Bastard","Thriller/Suspense","","$0",""
"","A Gay Girl in Damascus: The Amina Profile","Documentary","","$0",""
"","Kiseijuu: Kanketsuhen","Horror","","$0",""
"","The Outrageous Sophie Tucker","Documentary","$500,000","$0",""
"","Paris Opera Ballet: L'Histoire de Manon","Concert/Performance","","$0",""
"","Smosh: The Movie","Comedy","","$0",""
"","Unexpected","Drama","","$0","Play"
"July 25","Wildlike","Adventure","","$0",""
"July 28","The Escort","Comedy","","$0",""
"","Justice League: Gods and Monsters","Action","","$0",""
"","La maldición de Frankenstein","Horror","","$0",""
"","Northmen — A Viking Saga","Action","","$0",""
"July 29","Listen to Me Marlon","Documentary","","$426,130",""
"","The Little Prince","Adventure","$77,500,000","$1,311,213","Play"
"","Mission: Impossible - Rogue Nation","Action","$150,000,000","$195,042,377","Play"
"","Vacation","Comedy","$31,000,000","$58,884,188","Play"
"July 30","Bou Chau Mai Sing","Action","","$32,053",""
"","Exhibition on Screen: Matisse","Documentary","","$0",""
"July 31","Angrej","Comedy","","$0",""
"","Bangistan","Black Comedy","","$48,694",""
"","Beyond the Brick: A LEGO Brickumentary","Documentary","$1,000,000","$101,531",""
"","Bonobos","Drama","","$0",""
"","Counting","Documentary","$50,000","$8,374",""
"","Descendants","Adventure","","$0",""
"","Destiny","Drama","$750,000","$0",""
"","Drishyam","Thriller/Suspense","","$0",""
"","The End of the Tour","Drama","","$3,002,883","Play"
"","Extinction","Horror","","$0",""
"","Haganenet","Drama","","$36,190",""
"","Jenny’s Wedding","Drama","","$3,540",""
"","My Accomplice","Romantic Comedy","","$0",""
"","Não Pare na Pista: A Melhor História de Paulo Coelho","Drama","","$8,808",""
"","Sakala Kala Vallavan","Action","","$0",""
"August 4","Alpha and Omega: Family Vacation","Adventure","","$0",""
"","Antboy II: Den Røde Furies hævn","Action","","$0",""
"","Appetites","Horror","","$0",""
"","Batman Unlimited: Monster Mayhem","Action","","$0",""
"","Bending Steel","Documentary","$50,000","$0",""
"","Brother's Keeper","Drama","","$0",""
"","Burn on the Bayou","Documentary","","$0",""
"","Hood","Action","","$0",""
"","I Survived a Zombie Holocaust","Black Comedy","","$0",""
"","Lake Placid vs. Anaconda","Horror","","$0",""
"","The Last Survivors","Action","","$0",""
"","Little Loopers","Drama","","$0",""
"","Night and the City","Thriller/Suspense","","$0",""
"","When the Checks Stop Coming In","Documentary","","$0",""
"August 5","The Cocksure Lads Movie","Musical","","$0",""
"","Fantastic Four","Action","$120,000,000","$56,117,548","Play"
"","Veteran","Action","","$1,155,652",""
"August 6","The 33","Drama","$25,000,000","$12,227,722","Play"
"","About a Girl","Drama","","$0",""
"","The Gift","Thriller/Suspense","$5,000,000","$43,787,265","Play"
"","Globe On Screen: Comedy of Errors","Concert/Performance","","$0",""
"","Mia madre","Drama","","$303,002",""
"","To the Fore","Drama","","$0",""
"August 7","Barbie in Rock'n Royals","Adventure","","$0",""
"","Call Me Lucky","Documentary","","$0",""
"","Catch Me Daddy","Thriller/Suspense","","$0",""
"","Cop Car","Thriller/Suspense","","$134,552","Play"
"","Death of a Gentleman","Documentary","","$0",""
"","The Diary of a Teenage Girl","Drama","$2,000,000","$1,477,002","Play"
"","A Doctor's Sword","Documentary","","$0",""
"","Harbinger Down","Horror","","$0",""
"","I nostri ragazzi","Drama","","$8,054",""
"","Jaanisaar","Drama","","$0",""
"","Kahlil Gibran's The Prophet","Adventure","","$340,536",""
"","Lawrence & Holloman","Comedy","","$0",""
"","The Rape of Lucretia","Concert/Performance","","$0",""
"","Ricki and the Flash","Drama","$18,000,000","$26,822,144","Play"
"","The Runner","Drama","","$0","Play"
"","Sneakerheadz","Documentary","","$1,903",""
"","War Book","Drama","","$0",""
"August 11","Alleluia! The Devil's Carnival","Musical","$500,000","$0",""
"","The Brain That Sings","Documentary","$125,000","$0",""
"","Cleveland Abduction","Drama","","$0",""
"","The Front Page","Comedy","","$0",""
"","Hellfighters","Action","","$0",""
"","Hunting Elephants","Comedy","","$0",""
"","I Am Chris Farley","Documentary","","$0",""
"","Lalaloopsy: Band Together","Adventure","","$0",""
"","Lego DC Super Heroes: Justice League - Attack of the Legion of Doom!","Adventure","","$0",""
"","Strawberry Shortcake: Berry Tales","Adventure","","$0",""
"August 12","Absolutely Anything","Comedy","","$0",""
