"Release Date","Movie","Genre","ProductionBudget","DomesticBox Officeto Date","Trailer"
"December 25","The Greatest Showman on Earth","Musical","","$0",""
"December 31","100 Bullets","Action","","$0",""
"","12/24","Adventure","","$0",""
"","21 Jump Street Spinoff","Comedy","","$0",""
"","6 Below","Thriller/Suspense","","$0",""
"","Acme","Comedy","","$0",""
"","The Aftermath","Drama","","$0",""
"","All the Bright Places","Drama","","$0",""
"","Alpha Squad Seven","Comedy","","$0",""
"","Ambulance","Thriller/Suspense","","$0",""
"","Amy Winehouse Biopic","Drama","","$0",""
"","Andorra","Drama","","$0",""
"","Annihilation","Thriller/Suspense","","$0",""
"","April 29, 1992","Thriller/Suspense","","$0",""
"","Ascension","Action","","$0",""
"","Astro","","","$0",""
"","Backstabbing For Beginners","Thriller/Suspense","","$0",""
"","Bad Kids of Crestview Academy","Black Comedy","","$0",""
"","Barbie and Ruth","Drama","","$0",""
"","The Batman","","","$0",""
"","Battle of the Sexes","Drama","","$0",""
"","The Beautiful Ones","","","$0",""
"","Beautiful: The Carole King Musical","Multiple Genres","","$0",""
"","Becoming Who I Was","Documentary","","$0",""
"","Bed Rest","Horror","","$0",""
"","Beekle","Adventure","","$0",""
"","Bel Canto","","","$0",""
"","The Bell Jar","Drama","","$0",""
"","Big Trouble in Little China","Action","","$0",""
"","Bigger, Fatter Liar","","","$0",""
"","Black Butterfly","Thriller/Suspense","","$0",""
"","Blaze","","","$0",""
"","Blind","","","$0",""
"","Blue Line","","","$0",""
"","Blue Thunder","Action","","$0",""
"","Bob the Musical","Musical","","$0",""
"","Boogie Man","","","$0",""
"","Das Boot","Drama","","$0",""
"","The Boy Who Drew Monsters","Horror","","$0",""
"","Braven","Action","","$0",""
"","The Breadwinner","Adventure","","$0",""
"","Break My Heart 1,000 Times","Thriller/Suspense","","$0",""
"","Bright","Thriller/Suspense","","$0",""
"","Bronco Belle","Drama","","$0",""
"","Bubbles","","","$0",""
"","Can you Ever Forgive me?","Drama","","$0",""
"","Carousel","Thriller/Suspense","","$0",""
"","The Cartel","Drama","","$0",""
"","Carter & June","","","$0",""
"","Casting JonBenet","Documentary","","$0",""
"","Charlies Angels","Action","","$0",""
"","Chasing Phil: The Worlds Greatest Con Man","Drama","","$0",""
"","Clara","","","$0",""
"","Code Name Veil","Drama","","$0",""
"","Cold","Thriller/Suspense","","$0",""
"","Cosplay Universe","Documentary","","$0",""
"","Cruella","Adventure","","$0",""
"","The Current War","Drama","","$0",""
"","Daddy’s Home 2","Comedy","","$0",""
"","The Death and Life of John F. Donovan","Drama","","$0",""
"","Delirium","Thriller/Suspense","","$0",""
"","Departures","","","$0",""
"","Devil in the White City","Drama","","$0",""
"","Dick Move","","","$0",""
"","Dina","Documentary","","$0",""
"","The Disaster Artist","Drama","","$0",""
"","The Discovery","Drama","","$0",""
"","The Divergent Series: Ascendant","Action","","$0",""
"","Django Lives!","Western","","$0",""
"","Do it or Die!","Drama","","$0",""
"","Don’t Look Now","Horror","","$0",""
"","Dork Diaries","Drama","","$0",""
"","The Downslope","Drama","","$0",""
"","Dragonheart 4: Battle for the Heartfire","Adventure","","$0",""
"","The Dwarf","","","$0",""
"","Eagles of Death Metal: Nos Amis","Documentary","","$0",""
"","Elián","Documentary","","$0",""
"","Entry Level","","","$0",""
"","Every Good Boy Does Fine","Thriller/Suspense","","$0",""
"","The Fantastic Four 2","Action","","$0",""
"","Fantastic Voyage","Adventure","","$0",""
"","Far Bright Star","Western","","$0",""
"","Felt","Thriller/Suspense","","$0",""
"","Ferrari","Drama","","$0",""
"","Le Fidèle","","","$0",""
"","First Kill","","","$0",""
"","Flag Day","Drama","","$0",""
"","Fletch","Comedy","","$0",""
"","The Forever War","Action","","$0",""
"","The Forgiven","Drama","","$0",""
"","Franca: Chaos & Creation","Documentary","","$0",""
"","Free and Easy","","","$0",""
"","Fuchi ni tatsu","Drama","","$0",""
"","Full Throttle","Action","","$0",""
"","The Garbo Network","","","$0",""
"","A Ghost Story","Drama","","$0",""
"","Glass Castle","Drama","","$0",""
"","God Bless the Broken Road","","","$0",""
"","Going Places","","","$0",""
"","The Good Spy","Drama","","$0",""
"","Gorgeous George","Drama","","$0",""
"","Gotti","Drama","","$0",""
"","Grass Stains","Drama","","$0",""
"","Groove Tails","Adventure","","$0",""
"","Grow House","Comedy","","$0",""
"","The Haunted Mansion","Adventure","","$0",""
"","The Heart of Man","","","$0",""
"","The Heyday of the Insensitive Bastards","","","$0",""
"","High Wire Act","Action","","$0",""
"","Home Again","","","$0",""
"","Home is Burning","Drama","","$0",""
"","Houses of Deceit","Drama","","$0",""
"","How to Talk to Girls a Parties","Comedy","","$0",""
"","The Humanity Bureau","Action","","$0",""
"","Hunter’s Prayer","Action","","$0",""
"","I Am Pilgrim","Thriller/Suspense","","$0",""
"","ID Forever Part II","Action","","$0",""
"","I'm a Cop","Comedy","","$0",""
"","It","Horror","","$0",""
"","Jonny Quest","Adventure","","$0",""
"","The Jungle Book 2","Adventure","","$0",""
"","Jungle Cruise","Adventure","","$0",""
"","The Kaisers Last Kiss","Drama","","$0",""
"","The Kid Detective","","","$0",""
"","Kill’ em All","","","$0",""
"","Labirintus","Thriller/Suspense","","$0",""
"","The Lady and the Panda","Adventure","","$0",""
"","Lamborghini: The Legend","Drama","","$0",""
"","The Last Draw of Jack of Hearts","Thriller/Suspense","","$0",""
"","The League of Extraordianry Gentlemen","Action","","$0",""
"","The Leisure Seeker","","","$0",""
"","Lemon","","","$0",""
"","The Libertine","Drama","","$0",""
"","Life and Times of the Stopwatch Gang","Drama","","$0",""
"","Lights Out","Thriller/Suspense","","$0",""
"","The Little Hours","","","$0",""
"","The Little Mermaid","Adventure","","$0",""
"","Little Women","Drama","","$0",""
"","Live!","Action","","$0",""
"","Logan's Run","Thriller/Suspense","","$0",""
"","The Long Home","Drama","","$0",""
"","Love Letters to the Dead","Drama","","$0",""
"","Love May Fail","Drama","","$0",""
"","Love, Sweat & Tears","Documentary","","$0",""
"","Luckiest Girl Alive","Drama","","$0",""
"","Maleficent 2","Adventure","","$0",""
"","Man in the Camo Jacket","","","$0",""
"","The Man Who Invented Christmas","Drama","","$0",""
"","Manifesto","Drama","","$0",""
"","Marco Polo","Action","","$0",""
"","Max 2: White House Hero","","","$0",""
"","Measure of a Man","Comedy","","$0",""
"","The Mercy","","","$0",""
"","Met Gala Heist","Action","","$0",""
"","Micro","Thriller/Suspense","","$0",""
"","Molly's Game","Drama","","$0",""
"","Monkey Business: The Adventures of Curious George’s Creators","Documentary","","$0",""
"","Monopoly","Drama","","$0",""
"","More Soul Food","Comedy","","$0",""
"","Motorcade","Action","","$0",""
"","Não Devore Meu Coração","","","$0",""
"","Nomis","","","$0",""
"","Norco","Thriller/Suspense","","$0",""
"","Normandie-Niemen","Drama","","$0",""
"","Notorious B.I.G.: One More Chance","Documentary","","$0",""
"","The Odyssey","Adventure","","$0",""
"","Oh! Heavenly Dog","Comedy","","$0",""
"","The Old Man and the Gun","","","$0",""
"","Orphan Train","Drama","","$0",""
"","Overdrive","Action","","$0",""
"","Papillon","Drama","","$0",""
"","Paris pieds nus","Drama","","$0",""
"","Patient Zero","Thriller/Suspense","","$0",""
"","Peelers","","","$0",""
"","Pinocchio","Adventure","","$0",""
"","Poorna","","","$0",""
"","Porto","","","$0",""
"","The Post","Drama","","$0",""
"","Powidoki","","","$0",""
"","The Price of Admission","","","$0",""
"","Primates of Park Avenue","Drama","","$0",""
"","Rally Car","","","$0",""
"","The Real McCoy","Adventure","","$0",""
"","Rebel in the Rye","Drama","","$0",""
"","Replicas","Thriller/Suspense","","$0",""
"","Revoc","Action","","$0",""
"","Richard Pryor: Is It Something I Said","Drama","","$0",""
"","Rita Hayworth With a Hand Grenade","Adventure","","$0",""
"","Road House","Action","","$0",""
"","Robo-Dog: Airborne","Adventure","","$0",""
"","The Royal We","Drama","","$0",""
"","The Runaround","Comedy","","$0",""
"","Satanic Panic","Horror","","$0",""
"","Savage Dog","","","$0",""
"","Schooled","Comedy","","$0",""
"","Sea Of Cortez","Documentary","","$0",""
"","Security","","","$0",""
"","Settlers of Catan","Adventure","","$0",""
"","Shadows","","","$0",""
"","Shaft","Comedy","","$0",""
"","The Shave","Drama","","$0",""
"","Shotgun Love","Thriller/Suspense","","$0",""
"","The Silent Wife","Thriller/Suspense","","$0",""
"","The Sisters Brothers","Western","","$0",""
"","The Sky is Everywhere","Drama","","$0",""
"","Smash: Motorized Mayhem","Documentary","","$0",""
"","Star Worlds Episode XXXIVE=MC2: The Force Awakens The Last Jedi Who Went Rogue","Comedy","","$0",""
"","The Stars My Destination","Adventure","","$0",""
"","Step Sisters","Comedy","","$0",""
"","Stockholm","","","$0",""
"","The Strangers 2","Thriller/Suspense","","$0",""
"","Stronger","Drama","","$0",""
"","Super Troopers 2","Comedy","","$0",""
"","Swan Princess: Royally Undercover","Adventure","","$0",""
"","Sweet Sweet Summertime","","","$0",""
"","Take me Home Huey","","","$0",""
"","The Tale","Drama","","$0",""
"","Terminator 2","Action","","$0",""
"","The Thousand Miles","Adventure","$20,000,000","$0",""
"","The Three Stooges","Comedy","","$0",""
"","Tiger & Bunny","Action","","$0",""
"","Tink","Adventure","","$0",""
"","Tranzloco","","","$0",""
"","The Trap","Thriller/Suspense","","$0",""
"","The True Memoirs of an International Assassin","Comedy","","$0",""
"","Under The Silver Lake","","","$0",""
"","Unicorn Store","","","$0",""
"","Unrest","Documentary","","$0",""
"","Untitled Amy Poehler Basketball Project","Comedy","","$0",""
"","Untitled Dick Cheney Drama","Drama","","$0",""
"","Untitled Evel Knievel Biopic","Drama","","$0",""
"","Untitled Ghostbusters","Comedy","","$0",""
"","Untitled Happytime Murders Project","Black Comedy","","$0",""
"","Bollywood Superstar Monkey","Comedy","","$0",""
"","Untitled LA Riot Film","Drama","","$0",""
"","Untitled Lizzy Borden Film","Thriller/Suspense","","$0",""
"","Untitled Lucille Ball Biopic","Drama","","$0",""
"","Untitled Paramount Bermuda Triangle Project","","","$0",""
"","Untitled Participant Media Hurricane Katrina Project","Drama","","$0",""
"","Untitled Roberto Clemente Biopic","Drama","","$0",""
"","Untitled Sony Military Adventure Project","Action","","$0",""
"","Untitled Universal Bermuda Triangle Project","","","$0",""
"","Untitled Whitney Houston Documentary","Documentary","","$0",""
"","Uprooted","Adventure","","$0",""
"","Villain","","","$0",""
"","The War Show","","","$0",""
"","Warrior Nun Areala","Action","","$0",""
"","Warrior of God","Adventure","","$0",""
"","Welcome to Willits: After Sundown","Horror","","$0",""
"","Who The F#@K Is That Guy?: The Fabulous Journey of Michael Alago","Documentary","","$0",""
"","A Willing Patriot","Action","","$0",""
"","Winchester","Thriller/Suspense","","$0",""
"","The Woman of the Woods","Thriller/Suspense","","$0",""
"","Wonderstruck","Adventure","","$0",""
"","World War Z 2","Action","","$0",""
"","Z-Men","Action","","$0",""
"","Zodiac: Year of the Snake","","","$0",""
