"Release Date","Movie","Genre","ProductionBudget","DomesticBox Officeto Date","Trailer"
"","Taj Mahal","Drama","","$0",""
"","Unveiled","Drama","","$3,025",""
"","Walk the Line","Drama","$29,000,000","$119,519,402",""
"","Zizek!","Documentary","","$20,117",""
"November 23","39 Pounds of Love","Documentary","","$28,125",""
"","The Ice Harvest","Black Comedy","","$9,016,782",""
"","In the Mix","Comedy","","$10,223,896",""
"","Just Friends","Comedy","","$32,596,916",""
"","The Libertine","Drama","$22,000,000","$4,835,065",""
"","Rent","Musical","$40,000,000","$29,077,547",""
"","Streets of Legend","Action","","$4,825",""
"","Syriana","Thriller/Suspense","$50,000,000","$50,824,620",""
"","Yours, Mine and Ours","Comedy","$45,000,000","$53,359,917",""
"November 24","Aristide and the Endless Revolution","Documentary","","$6,998",""
"","Deewane Huye Paagal","Romantic Comedy","","$355,962",""
"November 25","Down to the Bone","Drama","","$29,823",""
"","Mrs. Palfrey at the Claremont","Drama","","$1,717,595",""
"November 29","Havoc","Drama","","$0",""
"December 2","Aeon Flux","Action","$55,000,000","$25,857,987",""
"","All That I Need","Drama","","$0",""
"","Apaharan","Drama","","$44,133",""
"","Be Here to Love Me: A Film About Townes van Zandt","Documentary","","$129,424",""
"","The Boys of Baraka","Documentary","","$323,860",""
"","First Descent","Documentary","","$739,690",""
"","Home Delivery","Comedy","","$58,499",""
"","The Kid & I","Comedy","","$0",""
"","Little Man","Documentary","","$0",""
"","Mr. Ya Miss","Drama","","$18,516",""
"","Transamerica","Drama","$1,000,000","$9,015,303",""
"December 7","The World's Fastest Indian","Drama","$25,000,000","$5,128,124",""
"December 9","Brokeback Mountain","Drama","$13,900,000","$83,043,761",""
"","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","Adventure","$180,000,000","$291,710,957",""
"","Ek Ajnabee","Action","","$213,143",""
"","Go For Zucker","Comedy","","$87,490",""
"","Isn't This a Time! A Tribute Concert for Harold Leventhal","Concert/Performance","","$4,433",""
"","Kalyug","Drama","","$1,435",""
"","Marebito","Horror","","$13,893",""
"","Memoirs of a Geisha","Drama","$85,000,000","$57,010,853",""
"","Mrs. Henderson Presents","Comedy","$20,000,000","$11,036,366",""
"","Neal n' Nikki","Drama","$1,300,000","$100,358",""
"December 14","Happy Here and Now","Drama","","$2,443",""
"","King Kong","Adventure","$207,000,000","$218,080,025",""
"","Los tres entierros de Melquiades Estrada","Drama","$15,000,000","$5,027,684",""
"December 16","Bluff Master","Comedy","","$718,956",""
"","Electric Shadows","","","$7,129",""
"","The Family Stone","Comedy","$18,000,000","$60,062,868",""
"","The Grace Lee Project","Documentary","","$5,965",""
"","A Halfway House Christmas","Comedy","","$12,405",""
"","Hoodwinked","Comedy","$17,500,000","$51,386,611",""
"","The Producers: The Movie Musical","Musical","$45,000,000","$19,398,532",""
"December 20","Santa's Slay","Comedy","","$0",""
"December 21","Cheaper by the Dozen 2","Comedy","$60,000,000","$82,571,173",""
"","Fun With Dick And Jane","Comedy","$140,000,000","$110,550,000",""
"","The White Countess","Drama","$16,000,000","$1,669,971",""
"December 23","Caché","Drama","$8,000,000","$3,647,381",""
"","The Intruder","Drama","","$40,603",""
"","Munich","Drama","$75,000,000","$47,379,090",""
"","The Ringer","Comedy","","$35,428,675",""
"December 25","Casanova","Drama","","$11,304,403",""
"","The New World","Adventure","$30,000,000","$12,712,093",""
"","Rumor Has It","Comedy","$70,000,000","$42,996,140",""
"","Wolf Creek","Horror","$1,100,000","$16,186,348",""
"December 26","American Pie Presents: Band Camp","Comedy","","$0",""
"December 28","Match Point","Thriller/Suspense","$15,000,000","$23,089,926",""
"December 30","The Matador","Thriller/Suspense","$10,000,000","$12,589,255",""
"December 31","9th Company","Drama","","$0",""
"","Buckaroo: The Movie","Drama","","$0",""
"","The Call of Cthulhu","Horror","$50,000","$0",""
"","Chicken Tikka Masala","Romantic Comedy","$2,160,000","$0",""
"","Chromophobia","Drama","","$0",""
"","Company 9","","","$0",""
"","Curandero","Horror","","$0",""
"","Dracula III","Horror","","$0",""
"","Dungeons & Dragons: Wrath of the Dragon God","Adventure","$15,000,000","$0",""
"","Extreme Dating","Comedy","","$0",""
"","Felicity: An American Girl Adventure","Drama","","$0",""
"","Fragile","Horror","","$0",""
"","Grilled","Comedy","","$0",""
"","Half Light","Documentary","","$0",""
"","Insomnia Manica","Thriller/Suspense","$500,000","$0",""
"","The Lazarus Child","","","$0",""
"","Lilo and Stitch 2: Stitch has a Glitch","Comedy","","$0",""
"","Man-Thing","","","$0",""
"","My Suicidal Sweetheart","Drama","","$0",""
"","Nana","","","$0",""
"","Negotiator (Bayside Shakedown 3)","","","$0",""
"","Neoneun nae unmyeong","Drama","","$0",""
"","Neverwas","Drama","","$0",""
"","Gekijōban Poketto Monsutā Adobansu Jenerēshon Myū to Hadō no Yūsha Rukario","Adventure","","$0",""
"","The Prophecy Forsaken","Horror","","$0",""
"","Pup","Documentary","","$0",""
"","Return of the Living Dead 4: Necropolis","Horror","","$0",""
"","Retrun of the Living Dead 5: Rave to the Grave","Horror","","$0",""
"","The Scorned","Black Comedy","","$0",""
"","Vampire Slayers","","","$0",""
"","Welcome to Dongmakgol","","","$0",""
"","When Shadows Die","","","$0",""
"","Wicked Prayer","Horror","","$0",""
