"Release Date","Movie","Genre","ProductionBudget","DomesticBox Officeto Date","Trailer"
"September 14","Across the Universe","Musical","$45,000,000","$24,343,673",""
"","Angels in the Dust","Documentary","","$11,606",""
"","The Brave One","Drama","","$36,793,804",""
"","Closing the Ring","Drama","","$0",""
"","D-War","Action","$32,000,000","$10,977,721",""
"","December Boys","Drama","","$46,474",""
"","Eastern Promises","Thriller/Suspense","$50,000,000","$17,181,265",""
"","Great World of Sound","Comedy","","$22,011",""
"","In the Valley of Elah","Drama","$23,000,000","$6,777,741",""
"","Ira and Abby","Comedy","$3,500,000","$221,096",""
"","King of California","Drama","$10,000,000","$268,461",""
"","Moving McAllister","Comedy","","$42,538",""
"","Mr. Woodcock","Comedy","","$25,799,486",""
"","My Brother's Wedding","","","$4,294",""
"","Nanhe Jaisalmer","Drama","","$0",""
"","Pete Seeger: The Power of Song","Documentary","","$178,968",""
"","The Return","Comedy","","$0",""
"","Return with Honor - Missionary","Drama","","$102,171",""
"","Silk","Drama","","$1,103,075",""
"September 18","Barbie as The Island Princess","","","$0",""
"","Jeff Dunham - Spark of Insanity","","","$0",""
"","Superman - Doomsday","Action","","$0",""
"September 19","The Last Winter","Horror","","$32,921",""
"September 21","Adrift in Manhattan","Drama","","$0",""
"","Antônia - O Filme","Musical","","$3,550",""
"","The Assassination of Jesse James by the Coward Robert Ford","Western","$30,000,000","$3,909,149",""
"","Good Luck Chuck","Romantic Comedy","$25,000,000","$35,017,297",""
"","L'homme de sa vie","Drama","","$7,704",""
"","Imprint","","","$6,109",""
"","Into the Wild","Drama","$20,000,000","$18,354,356",""
"","The Jane Austen Book Club","Drama","","$3,575,227",""
"","Mei ren yi jiu","Drama","","$0",""
"","Randy and the Mob","Comedy","","$45,410",""
"","Resident Evil: Extinction","Action","$45,000,000","$50,648,679",""
"","Sydney White","Comedy","$16,500,000","$11,892,415",""
"September 22","The Game Plan","Comedy","$22,000,000","$90,648,202",""
"September 28","The Feast of Love","Drama","","$3,508,572",""
"","Itty Bitty Titty Committee","Comedy","","$18,445",""
"","Johnny Gaddaar","Thriller/Suspense","","$0",""
"","The Kingdom","Action","$72,500,000","$47,467,250",""
"","Outsourced","Comedy","","$161,593",""
"","The Price of Sugar","Documentary","","$5,000",""
"","Se jie","Drama","$15,000,000","$4,604,982",""
"","Trade","Drama","$12,000,000","$214,202",""
"September 29","The Darjeeling Limited","Adventure","","$11,902,715",""
"October 3","The Girl Next Door","Drama","","$0",""
"","Kurt Cobain: About a Son","Documentary","","$82,718",""
"","Lake of Fire","Documentary","$6,000,000","$25,317",""
"October 4","L'Orchestra di Piazza Vittorio","Documentary","","$0",""
"October 5","Broken","Thriller/Suspense","","$0",""
"","Desert Bayou","Documentary","","$6,976",""
"","Feel the Noise","Drama","","$5,867,786",""
"","Finishing the Game","Comedy","$500,000","$52,850",""
"","The Good Night","Romantic Comedy","$15,000,000","$22,441",""
"","The Heartbreak Kid","Romantic Comedy","","$36,787,257",""
"","Michael Clayton","Drama","$21,500,000","$49,033,882",""
"","My Kid Could Paint That","Documentary","","$231,274",""
"","Quebec sur Ordonnace","","","$59,535",""
"","Sea Monsters: A Prehistoric Adventure","Documentary","","$23,746,066",""
"","The Seeker: The Dark is Rising","Adventure","","$8,794,452",""
"","Weirdsville","Comedy","","$8,161",""
"October 9","Wrong Turn 2: Dead End","Horror","","$0",""
"October 10","Control","Drama","$6,400,000","$871,577",""
"","Golda's Balcony","Drama","","$0",""
"October 12","L'avocat de la terreur","Documentary","","$47,724",""
"","Berkeley","Drama","","$0",""
"","Bhool Bhulaiyaa","Comedy","","$1,097,797",""
"","Canvas","Drama","","$35,630",""
"","La Chinoise","","","$26,803",""
"","Elizabeth: The Golden Age","Drama","$55,000,000","$16,285,240",""
"","The Final Season","Drama","","$1,159,691",""
"","Khadak","Drama","","$0",""
"","King Corn","Documentary","","$99,279",""
"","Laaga Chunari Mein Daag","Drama","","$675,102",""
"","Lars and the Real Girl","Comedy","$12,500,000","$5,956,480",""
"","Naked Boys Singing","Musical","","$25,526",""
"","Passage to Zarahemla","Adventure","","$290,379",""
"","Sleuth","Thriller/Suspense","","$342,895",""
"","We Own the Night","Drama","$28,000,000","$28,563,179",""
"","Why Did I Get Married?","Romantic Comedy","$15,000,000","$55,204,525",""
"October 16","Return to House on Haunted Hill","Horror","","$0",""
"October 17","O Jerusalem","Drama","","$234,480",""
"October 19","30 Days of Night","Horror","$30,000,000","$39,568,996",""
"","Arnolds Park","Thriller/Suspense","$600,000","$23,616",""
"","Azuloscurocasinegro","Drama","","$6,594",""
"","Black White + Gray...","","","$8,939",""
"","The Comebacks","Comedy","","$13,349,927",""
"","Controlled Chaos","","","$40,289",""
"","Fuego","","","$0",""
"","Gone, Baby, Gone","Drama","$19,000,000","$20,300,218",""
"","Local Color","Drama","","$49,939",""
"","The Man From Earth","Drama","$200,000","$0",""
"","Meeting Resistance","Documentary","","$20,469",""
"","Moondance Alexander","Drama","","$37,895",""
"","Out of the Blue","Drama","$4,600,000","$728",""
"","Rendition","Thriller/Suspense","$27,500,000","$9,736,045",""
"","Reservation Road","Drama","","$101,440",""
"","Sarah Landon and the Paranormal Hour","Thriller/Suspense","","$817,935",""
"","The Ten Commandments","Adventure","$10,000,000","$952,820",""
"","Things We Lost in the Fire","Drama","$16,000,000","$3,287,315",""
"","Wristcutters: A Love Story","Comedy","$1,000,000","$446,165",""
"October 20","Dan in Real Life","Romantic Comedy","","$47,642,963",""
"October 24","Lagerfeld Confidential","Documentary","","$67,500",""
"October 26","Before the Devil Knows You're Dead","Drama","","$7,085,511",""
"","Bella","Drama","$3,300,000","$8,093,373",""
"","Black Irish","Drama","","$6,900",""
"","Jab We Met","Romantic Comedy","","$0",""
"","Jimmy Carter: Man From Plains","Documentary","","$108,807",""
"","Mr. Untouchable","Documentary","","$103,590",""
"","Music Within","Drama","","$153,205",""
"","Ostrov","Drama","","$0",""
"","Rails & Ties","Drama","","$22,136",""
"","The Rocket Post","Drama","","$0",""
"","Saw IV","Horror","$10,000,000","$63,300,095",""
"","Slipstream","Comedy","","$6,273",""
"","Wie man sein leben kocht","Documentary","","$840,987",""
"October 31","Smother","Comedy","","$0",""
"November 2","American Gangster","Drama","$100,000,000","$130,164,645",""
"","Bee Movie","Comedy","$150,000,000","$126,631,277",""
"","The Bodybuilder and I","Documentary","","$0",""
"","Bushi no ichibun","Drama","","$60,910",""
"","Darfur Now","Documentary","","$109,107",""
"","Fat Girls","Comedy","","$11,204",""
"","Joe Strummer: The Future is Unwritten","Documentary","","$248,182",""
"","The Martian Child","Drama","$27,000,000","$7,500,310",""
"","Park","Comedy","","$0",""
"","Quantum Hoops","Documentary","","$7,075",""
"","Surviving My Mother","Drama","","$222,555",""
"","The Tracey Fragments","Drama","","$33,183",""
"November 6","Bon Jovi: The Lost Highway","Concert/Performance","","$35,000",""
"","Pixar Short Film Collection - Volume 1","Comedy","","$0",""
"November 7","The Education of Charlie Banks","Drama","","$15,078",""
"November 9","After Dark's Horrorfest 2007","Horror","","$874,635",""
"","Choking Man","Drama","","$5,474",""
"","Christmas in Wonderland","Comedy","","$78,566",""
"","Electric Apricot","Comedy","","$0",""
"","Fred Claus","Comedy","","$72,006,777",""
"","Holly","Drama","$3,000,000","$163,069",""
"","I'll Believe You","Comedy","","$12,010",""
"","The Life of Reilly","Concert/Performance","","$40,227",""
"","Lions for Lambs","Drama","$35,000,000","$14,998,070",""
"","Mr. Blue Sky","","","$5,713",""
"","No Country for Old Men","Action","$25,000,000","$74,273,505",""
"","Om Shanti Om","Drama","","$3,597,372",""
"","P2","Horror","","$6,348,315",""
"","Saawariya","Drama","","$885,574",""
"","The Sensation of Sight","Drama","","$23,457",""
"","Steal a Pencil for Me","Documentary","","$18,918",""
"","War Dance","Documentary","","$115,210",""
"November 13","Urban Justice","","","$0",""
"November 14","Southland Tales","Musical","$17,000,000","$275,380",""
"November 15","Gabriel","Thriller/Suspense","","$0",""
"November 16","Beowulf","Adventure","$150,000,000","$82,195,215",""
"","Dialogue avec mon jardinier","Comedy","","$93,604",""
"","Love in the Time of Cholera","Drama","$45,000,000","$4,617,608",""
"","Margot at the Wedding","Drama","","$1,958,977",""
"","Mr. Magorium's Wonder Emporium","Comedy","","$32,061,555",""
"","Redacted","Drama","$5,000,000","$65,388",""
"","Smiley Face","Comedy","","$9,397",""
"","Strákarnir okkar","Comedy","","$1,302",""
"","What Would Jesus Buy?","Documentary","","$200,010",""
"November 17","August Rush","Drama","$25,000,000","$31,664,162",""
"November 19","The Beyonce Experience","","","$0",""
"November 20","My Friends Tigger & Pooh - Super Sleuth Christmas Movie","Musical","","$0",""
"November 21","Dhan Dhana Dhan Goal","","","$125,547",""
"","Enchanted","Romantic Comedy","$85,000,000","$127,706,877",""
"","Hitman","Action","$17,500,000","$39,687,694",""
"","I'm Not There","Drama","$20,000,000","$4,017,609",""
"","The Mist","Horror","$13,000,000","$25,593,755",""
"","Nina's Heavenly Delights","Comedy","","$9,936",""
"","This Christmas","Drama","$13,000,000","$49,121,934",""
"","Yiddish Theater: A Love Story","Documentary","","$39,081",""
"November 23","Everything's Cool: A Toxic Comedy About Global Warming","Documentary","","$4,890",""
"","Middonaito Îguru","Action","","$7,116",""
"","Starting Out in the Evening","Drama","","$902,115",""
"November 25","Sure Shot Dombrowski","Comedy","","$3,500",""
"November 27","Futurama - Bender's Big Score","Comedy","","$0",""
"November 28","The Savages","Drama","$9,000,000","$6,623,082",""
"November 30","Aaja Nachle","Musical","","$484,108",""
"","Awake","Thriller/Suspense","$8,600,000","$14,373,825",""
"","Badland","Drama","","$1,924",""
"","Crónica de una fuga","Thriller/Suspense","","$2,370",""
"","Divine Intervention","Drama","","$1,485",""
"","He Was a Quiet Man","Black Comedy","","$2,431",""
"","Intervention","Drama","","$279",""
"","Last Door, The","","","$488",""
"","Maurice Richard","Drama","$8,000,000","$0",""
"","Oswald's Ghost","Documentary","","$1,796",""
"","Protagonist","Documentary","","$13,850",""
"","The Sasquatch Gang","Comedy","","$9,458",""
"","Le Scaphandre et le Papillon","Drama","$14,000,000","$5,990,075",""
"","Sex and Breakfast","Comedy","","$0",""
"","Tony N' Tina's Wedding","Comedy","","$0",""
"December 1","The Golden Compass","Adventure","$205,000,000","$70,107,728",""
"","The Santa Clause Brothers","","","$0",""
"December 4","Battlestar Galactica: Razor","","","$0",""
"December 5","Billy the Kid","Documentary","","$43,129",""
"","Juno","Comedy","$7,000,000","$143,495,265",""
"","El Violin","Drama","","$65,298",""
"December 7","L'âge des ténèbres","Comedy","","$1,491,525",""
"","Aida at La Scala","Concert/Performance","","$222,927",""
"","The Amateurs","Comedy","","$16,334",""
"","Atonement","Drama","$30,000,000","$50,980,159",""
"","Dirty Laundry","Comedy","","$20,138",""
"","Dus Kahaniyaan","Adventure","","$219,071",""
"","Grace Is Gone","Drama","","$50,080",""
"","It's a Boy-Girl Thing","","","$848",""
"","Man in the Chair","Drama","","$0",""
"","Noëlle","Drama","","$257,868",""
"","Oublier Cheyenne","Drama","","$973",""
"","Revolver","Thriller/Suspense","","$84,738",""
"","The Singing Revolution","Documentary","","$426,855",""
"","Strength and Honour","Drama","","$51,933",""
"","Timber Falls","Horror","$2,600,000","$0",""
"","'Tis Autumn: The Search for Jackie Paris","Documentary","","$1,476",""
"","The Walker","Drama","","$79,698",""
"December 11","High School Musical 2","Musical","$7,000,000","$0",""
"December 12","Nanking","Documentary","","$161,182",""
"","The Perfect Holiday","Romantic Comedy","","$5,812,781",""
"December 14","Alvin and the Chipmunks","Comedy","$55,000,000","$217,326,974",""
"","Arranged","Drama","","$20,636",""
"","Goodbye Bafana","Drama","$30,000,000","$0",""
"","I am Legend","Horror","$150,000,000","$256,393,010",""
"","The Kite Runner","Drama","$20,000,000","$15,800,078",""
"","Look","Drama","","$16,136",""
"","Niwemang","Comedy","","$2,528",""
"","Shotgun Stories","Drama","$250,000","$46,026",""
"","Youth Without Youth","Thriller/Suspense","","$239,495",""
"December 18","Bring It On: In It to Win It","","","$0",""
"December 19","Flakes","Comedy","","$778",""
"December 20","National Treasure 2: Book of Secrets","Adventure","","$219,961,501",""
"December 21","Blonde Ambition","Comedy","$10,000,000","$6,422",""
"","Charlie Wilson's War","Drama","$75,000,000","$66,661,095",""
"","P.S. I Love You","Romantic Comedy","$30,000,000","$53,695,808",""
"","Steep","Documentary","","$259,840",""
"","Sweeney Todd: The Demon Barber of Fleet Street","Musical","","$52,898,073",""
"","Taare Zameen Par","Drama","","$1,223,869",""
"","Walk Hard: The Dewey Cox Story","Comedy","$35,000,000","$18,317,151",""
"","Welcome","Comedy","","$0",""
"December 23","American Pie Presents: Beta House","Comedy","","$0",""
"December 25","Aliens vs. Predator - Requiem","Action","$40,000,000","$41,797,066",""
"","The Bucket List","Comedy","$45,000,000","$93,466,502",""
"","Butterfly on a Wheel","Drama","$20,000,000","$0",""
"","The Great Debaters","Drama","$15,000,000","$30,226,144",""
"","Imaginary Witness: Hollywood and the Holocaust","Documentary","","$21,507",""
"","Persepolis","Drama","$7,300,000","$4,443,403",""
"","The Water Horse: Legend of the Deep","Drama","","$40,412,817",""
"December 26","Jackass 2.5","Comedy","","$0",""
"","There Will Be Blood","Drama","$25,000,000","$40,222,514",""
"December 28","Honeydripper","Drama","","$267,880",""
"","El orfanato","Horror","$4,000,000","$7,159,147",""
"December 31","Las 13 Rosas","Drama","","$0",""
"","3 amis","Comedy","","$0",""
"","Il 7 E L'8","","","$0",""
"","Aap Kaa Surroor","","","$0",""
"","Actrices","","","$0",""
"","African Adventure: Safari in the Okavango","Documentary","","$0",""
"","Alatriste","Adventure","$28,000,000","$0",""
"","Alles is Liefde","","","$0",""
"","Alter Ego","Drama","","$0",""
"","Always zoku san-chôme no yûhi","Drama","","$0",""
"","Anja Og Viktor - Braendende Kaerlighed","","","$0",""
"","Antidope","","","$0",""
"","Apocalypse Code","Action","","$0",""
"","Arn - Tempelriddaren","Action","$16,500,000","$0",""
"","As You Like It","Comedy","","$0",""
"","Atasco en la Nacional","","","$0",""
"","The Banquet","","","$0",""
"","Battery","","","$0",""
"","The Belly of the Beast","","","$0",""
"","Beyaz Melek","Drama","","$0",""
"","Big Bang","","","$0",""
"","Big City","","","$0",""
"","Bizan","Drama","","$0",""
"","Black House","Horror","","$0",""
"","Bleach: The Diamond Dust Rebellion","","","$0",""
"","Bodyguard Na Liam 2","","","$0",""
"","Bok-Myun-Dal-Ho","","","$0",""
"","Boy s tenyu 2","Action","","$0",""
"","Bu neng shuo de. mi mi","Drama","","$0",""
"","Bubble Fiction: Boom or Bust","","","$0",""
"","Bunteu","","","$0",""
"","Cafe Solo o Con Ellas","","","$0",""
"","La Carta Esferica","","","$0",""
"","Carts","Comedy","","$0",""
"","Ce soir, je dors chez toi","Comedy","","$0",""
"","La Cena Per Farli Conoscere","","","$0",""
"","Ceux Qui Restent","","","$0",""
"","Changing Partners","Drama","","$0",""
"","Cherche Fiance Tout Frais Payes","","","$0",""
"","Closed Note","Drama","","$0",""
"","Club de los Suicidas, El","","","$0",""
"","Le Coeur des hommes 2","Romantic Comedy","","$0",""
"","A Cold Day in Hell","Comedy","","$0",""
"","Come tu mi vuoi","Comedy","","$0",""
"","Cook Off!","","","$0",""
"","Cougar Club","Comedy","","$0",""
"","Crayon Shinchan 15","","","$0",""
"","The Cut","Horror","","$0",""
"","Dance Avec Lui","","","$0",""
"","Dangerous Games","","","$0",""
"","Day for an Affair, A","","","$0",""
"","The Dead One","","","$0",""
"","Demandez la Permission aux Enfants","","","$0",""
"","Den Vyborov","Comedy","","$0",""
"","Derzkie Dni","","","$0",""
"","Detective Conan: Jolly Roger in Deep Azure","","","$0",""
"","Les deux mondes","Comedy","","$0",""
"","Le Deuxième souffle","Thriller/Suspense","","$0",""
"","Dhol","","","$0",""
"","La Disparue de Deauville","Thriller/Suspense","","$0",""
"","Dlaczego Nie!","","","$0",""
"","A Dog's Breakfast","Black Comedy","$120,000","$0",""
"","A Dog's Breakfast","Comedy","$120,000","$0",""
"","Doraemon: Nobita's Great Adventure into the Underworld","","","$0",""
"","Dororo","","","$0",""
"","Downtown: A Street Tale","Drama","","$0",""
"","Eiga Yes! PreCure 5: Kagami no Kuni no Miracle Daiboken!","Adventure","","$0",""
"","Ein La Elohim","Comedy","","$0",""
"","Election Day, The","","","$0",""
"","L'Ennemi Intime","Drama","","$0",""
"","Ensemble, c'est tout","Drama","","$0",""
"","Eoggaeneomeoeui Yeoni","Romantic Comedy","","$0",""
"","The Evil Twin","Horror","","$0",""
"","Faet","","","$0",""
"","Faut que ça danse!","Comedy","","$0",""
"","Fear of Clowns 2","","","$0",""
"","Flood","","","$0",""
"","Fragiles","","","$0",""
"","France, La","Drama","","$0",""
"","Garoto Cósmico","Adventure","","$0",""
"","Gegege No Kitarô","Adventure","","$0",""
"","Gekijô ban naruto: Shippûden","Adventure","","$0",""
"","Gen Zong","","","$0",""
"","Genova","","","$0",""
"","Gim Gwanjang Dae Gim Gwanjang","","","$0",""
"","Glyanets","Comedy","","$0",""
"","Going by the Book","Comedy","","$0",""
"","Gomez vs. Tavares","","","$0",""
"","Le Grand Chef","Drama","","$0",""
"","A Grande Familia","","","$0",""
"","El Greco","Drama","","$0",""
"","Grindhouse - Planet Terror","Horror","","$0",""
"","Hallows Point","","","$0",""
"","Happiness","Drama","","$0",""
"","The Happy Life","Drama","","$0",""
"","Haunted Samurai, The","","","$0",""
"","Heartbreak Hotel","","","$0",""
"","Hei Wong Ji Wong","","","$18,361",""
"","Hellphone","","","$0",""
"","Herb","","","$0",""
"","Hero","Drama","","$0",""
"","L'Heure Zéro","","","$0",""
"","Hing dai","Action","","$0",""
"","Ho Voglia Di Te","","","$0",""
"","Hooked On You","","","$0",""
"","The House","","","$0",""
"","Hwaryeohan hyuga","Drama","","$0",""
"","Ice at the Bottom of the World, The","","","$0",""
"","L'îlle Aux Trésors","","","$0",""
"","Incorregibles","","","$0",""
"","Invisible Target","","","$0",""
"","L'Invité","Comedy","","$0",""
"","Ironiya Sudby.  Prodolzhenie","Comedy","","$0",""
"","Isam Samawang","","","$0",""
"","J'Veux Pas Que Tu T'en Ailles","","","$0",""
"","Jacquou le Croquant","","","$0",""
"","Je Crois Que Je L'Aime","","","$0",""
"","Je Deteste les Enfantes des Autres","","","$0",""
"","Ji Jie Hao","","","$0",""
"","Kabadayi","","","$0",""
"","Kaidan","","","$0",""
"","Kein Bund fürs Leben","Comedy","","$0",""
"","Keinohrhasen","Romantic Comedy","","$0",""
"","Khuu Raet","","","$0",""
"","Kidnapping Granny K","Comedy","","$0",""
"","King Naresuan 2","","","$0",""
"","Kilómetro 31","","","$0",""
"","Kung Fu Tootsie","","","$0",""
"","Kurôzu zero","","","$0",""
"","Kutsal Damacana","","","$0",""
"","L.A. Blues","Comedy","","$0",""
"","Let's All Hate Toronto","Documentary","","$0",""
"","La Leyenda de la Nahuala","","","$0",""
"","Lezioni di Cioccolato","","","$0",""
"","Lions 3D: Roar of the Kalahari","Documentary","","$0",""
"","Lissi und der wilde Kaiser","Adventure","","$0",""
"","Lo Kong Ching Chuen","","","$0",""
"","A Love","Drama","","$0",""
"","Love and Other Disasters","Romantic Comedy","","$0",""
"","Love Never to End","","","$0",""
"","A Love Story","Drama","","$0",""
"","Lubov Morkov","Comedy","","$0",""
"","Luo Ye Gui Gen","","","$0",""
"","M","","","$0",""
"","The Mafia, The Salesman","","","$0",""
"","Magicians","Comedy","","$0",""
"","Maiko haaaan!!!","Comedy","","$0",""
"","Mail Narok Muay Yok Lor","","","$0",""
"","Manolete","Romantic Comedy","","$0",""
"","Manuale D'Amore 2","","","$0",""
"","Mapado 2","","","$0",""
"","Masked Rider Den-o","","","$0",""
"","Maskeli Besler","","","$0",""
"","Matrimonio alle Bahamas","Comedy","","$0",""
"","May 18","","","$0",""
"","Meet Mr. Dadddy","","","$0",""
"","Michou D'Auber","","","$0",""
"","Milano-Palermo: il ritorno","Drama","","$0",""
"","Milyang","Drama","","$0",""
"","Miracle on 1st Street","","","$0",""
"","Miss Gold Digger","","","$0",""
"","Una Moglie Bellissima","","","$0",""
"","Mon Fils à Moi","Drama","","$0",""
"","Monkey Magic","Adventure","","$0",""
"","Moon To","","","$0",""
"","Muay Thai Chaiya","","","$0",""
"","Muoi","","","$0",""
"","My Father","Drama","","$0",""
"","My Love","","","$0",""
"","My Tutor Friend 2","","","$0",""
"","Nan er ben se","Action","","$0",""
"","Naqaab","Thriller/Suspense","","$0",""
"","Naraka 19","","","$0",""
"","Naruto Shippuden: The Movie","","","$0",""
"","Natale in Crociera","","","$0",""
"","Neues Vom Wixxer","","","$0",""
"","The Night of the White Pants","Comedy","","$0",""
"","Ninas Mal","","","$0",""
"","Notte Prima Degli Esami: Oggi","","","$0",""
"","Nulevoy Kilometr","","","$0",""
"","Odette Toulemonde","","","$0",""
"","One Foundation","","","$0",""
"","One More Chance","Drama","","$0",""
"","One Piece 8","","","$0",""
"","Ore wa, kimi no tame ni koso shini ni iku","Drama","","$0",""
"","Ouija","","","$0",""
"","Oxygene: Live In Your Living Room","Concert/Performance","","$0",""
"","Paano kita Iibigin","Drama","","$0",""
"","Pacchigi! Love & Peace","Comedy","","$0",""
"","Paradise Murdered","Thriller/Suspense","","$0",""
"","Paragraf 78","","","$0",""
"","Pars Vite Et Reviens Tard","","","$0",""
"","The Perfect Couple","","","$0",""
"","Pokemon 2007: Diamond & Pearl","Adventure","","$0",""
"","Prix a Payer, Le","","","$0",""
"","Pur Week-end","Comedy","","$0",""
"","Purun, The Soap Bubble","","","$0",""
"","Ramanujan","Drama","$20,000,000","$0",""
"","The Rape of Europe","Documentary","","$0",""
"","Return","","","$0",""
"","Rita Cadillac: A Lady do Povo","Documentary","","$0",""
"","Robot Taekwon V","","","$0",""
"","Rys","","","$0",""
"","Saekjeuk shigong 2","","","$0",""
"","Saigon Eclipse","Drama","","$0",""
"","Sarangbang Seonsu-wa Eomeoni","Comedy","","$0",""
"","Saturno Contro","","","$0",""
"","The Secret of Moonacre","Adventure","","$0",""
"","Secret of the Magic Gourd, The","","","$0",""
"","Seven Days","Thriller/Suspense","","$0",""
"","Shadows in the Palace","Thriller/Suspense","","$0",""
"","Show Must Go On, The","","","$0",""
"","Si c'était lui","","","$0",""
"","Sivaji","Action","","$0",""
"","Sky of Love","Drama","","$0",""
"","Slacker Uprising","Documentary","$2,000,000","$0",""
"","Sluga Gosudarev","","","$0",""
"","Small Town Rivals","","","$0",""
"","SMS - Sotto mentite spoglie","Comedy","","$0",""
"","Someone Behind You","","","$0",""
"","Something's Cooking","Drama","","$0",""
"","Sono Toki Wa Kare Ni Yoroshiku","Drama","","$0",""
"","Species: The Awakening","Horror","","$0",""
"","Steak","","","$0",""
"","Sucker Punch","Action","","$0",""
"","Sun Yat Fai Lok","","","$0",""
"","Sunny and Share Love You","Comedy","","$0",""
"","Survivre avec les Loups","","","$0",""
"","Swaidek Koronny","","","$0",""
"","Swindler in My Mom's House","","","$0",""
"","A Tale of Mari and Three Puppies","","","$0",""
"","Tamagocchi Doki Doki!","","","$0",""
"","Tau ming chong","Action","","$0",""
"","Taxi 4","","$17,500,000","$0",""
"","Ten Inch Hero","Romantic Comedy","","$0",""
"","Teng Nong Khon Maha-Hia","Action","","$0",""
"","Tengoku de kimi ni aetara","Drama","","$0",""
"","Testosteron (Poland, 2007)","","","$0",""
"","Tete de Maman, La","","","$0",""
"","Three Investigators and the Secret of Skeleton Island, The","Adventure","","$0",""
"","Tian tang kou","Action","","$0",""
"","Tie saam gok","Action","","$0",""
"","Tin Can Man","Horror","$12,000","$0",""
"","Tokyo Tower: Mom and Me and Sometimes Dad","Drama","","$0",""
"","Tous à l'Ouest: Une aventure de Lucky Luke","Adventure","","$0",""
"","Truands","","","$0",""
"","Tsubaki Sanjûrô","Action","","$0",""
"","Two Faces of My Girlfriend","Comedy","","$0",""
"","Two Stupid Eggs","","","$0",""
"","Underground Rendez-vous","Comedy","","$0",""
"","Unfair: The Movie","","","$0",""
"","Unstoppable Marriage","Romantic Comedy","","$0",""
"","Uri Dongne","","","$0",""
"","Venus and Mars","","","$0",""
"","La Vérité ou Presque","","","$0",""
"","Vikaren","","","$0",""
"","Voice of a Murderer","","","$0",""
"","Vollidiot","","","$0",""
"","Waiting for a Miracle","","","$0",""
"","Waking Dreams","Comedy","","$0",""
"","Warum Männer nicht zuhören und Frauen schlecht einparken","Comedy","","$0",""
"","Whisper","Thriller/Suspense","","$0",""
"","Wilden Huhner und die Liebe, Die","","","$0",""
"","Die Wilden Kerle 4","","","$0",""
"","The Worst Guy Ever","Comedy","","$0",""
"","Wu Kong Da Zhan Er Lang Shen","Adventure","","$0",""
"","Ye Shanghai","","","$0",""
