"Release Date","Movie","Genre","ProductionBudget","DomesticBox Officeto Date","Trailer"
"","Crazy Kind of Love","Romantic Comedy","","$0",""
"","The East","Drama","$6,500,000","$2,274,649",""
"","The History of Future Folk","Comedy","","$17,646",""
"","I Do","Drama","","$0",""
"","The Kings of Summer","Comedy","","$1,315,500","Play"
"","Nostalghia","Documentary","","$18,846",""
"","Now You See Me","Thriller/Suspense","$75,000,000","$117,723,989","Play"
"","Triumph of the Wall","Documentary","","$476",""
"","Die Wand","Drama","","$38,674",""
"","Yeh Jawaani Hai Deewani","","$8,300,000","$3,827,466",""
"June 4","12 Rounds 2: Reloaded","Action","","$0",""
"","The Book of Esther","Drama","","$0",""
"","Electra Glide in Blue","Drama","","$0",""
"","Frank Zappa: A Token of His Extreme","Concert/Performance","","$0",""
"","In Old Arizona","Western","","$0",""
"","Joshua Tree, 1951: A Prortait of James Dean","Drama","","$0",""
"","Ring of Fire","Drama","","$0",""
"June 5","Eunmilhage Widaehage","Adventure","","$0",""
"","National Theatre Live: The Audience","Concert/Performance","","$0",""
"June 6","NFL: Baltimore Ravens: Road to XLVII","Documentary","","$0",""
"","Swan Lake Mariinsky Live","","","$0",""
"June 7","As Cool As I Am","Comedy","","$0",""
"","La Camioneta: The Journey of One American School Bus","Documentary","","$0",""
"","Dirty Wars","Documentary","","$371,245",""
"","Evocateur: The Morton Downey Jr. Movie","Documentary","","$21,652",""
"","Finding Joy","Romantic Comedy","","$0",""
"","Hello Herman","Drama","","$8,437",""
"","Hey Bartender","Documentary","","$0",""
"","The Internship","Comedy","$58,000,000","$44,672,764","Play"
"","Lost and Found in Armenia","Comedy","","$122,305",""
"","Much Ado About Nothing","Romantic Comedy","","$4,328,850",""
"","La proie","Thriller/Suspense","","$6,310",""
"","The Purge","Thriller/Suspense","$3,000,000","$64,473,115","Play"
"","Rapture-Palooza","Black Comedy","","$0",""
"","Syrup","Comedy","","$663",""
"","Tiger Eyes","Drama","","$27,160",""
"","Violet and Daisy","Action","","$17,186",""
"June 11","Betty and Coretta","Drama","","$0",""
"","Beverly Lewis' The Confession","Drama","","$0",""
"","Killing Lincoln","Drama","","$0",""
"","Minnie's the Wizard of Dizz","Adventure","","$0",""
"","Rockshow: Paul McCartney & Wings","Concert/Performance","","$0",""
"","Smultronstallet","","","$0",""
"June 12","Pandora's Promise","Documentary","","$66,680",""
"","Spirit of the Marathon II","Documentary","","$0",""
"","This is the End","Comedy","$32,000,000","$101,470,202","Play"
"June 14","20 Feet From Stardom","Documentary","$1,000,000","$4,946,250",""
"","200 Cartas","Romantic Comedy","","$9,338",""
"","Apostles of Comedy: Onwards and Upwards","Concert/Performance","","$0",""
"","The Bling Ring","Drama","","$5,845,732","Play"
"","Do Not Disturb","Comedy","","$5,304",""
"","Far Out Isn't Far Enough: The Tomi Ungerer Story","Documentary","","$35,431",""
"","Fukrey","Comedy","","$124,221",""
"","Hatchet III","Horror","","$0",""
"","Man of Steel","Action","$225,000,000","$291,045,518","Play"
"","La stratégie de la poussette","Romantic Comedy","","$1,799",""
"","Xue di zi","Action","","$0",""
"June 18","Breakup at a Wedding","Comedy","","$0",""
"","Dino King","Adventure","","$0",""
"","Of Human Bondage","Drama","","$0",""
"","Safety Last!","Comedy","","$0",""
"","Summoned","Thriller/Suspense","","$0",""
"","Things To Come","Drama","","$0",""
"","WWE Extreme Rules 2013","","","$0",""
"June 19","Bizet's Carmen","","","$0",""
"","World War Z","Action","$190,000,000","$202,359,711","Play"
"June 20","Assaulted: Civil Rights Under Fire","Documentary","","$7,054",""
"June 21","Alien Uprising","Action","$2,500,000","$0",""
"","L'attentat","Drama","","$1,625,707",""
"","Compulsion","Thriller/Suspense","","$0",""
"","Downloaded","Documentary","","$8,377",""
"","Liars All","Thriller/Suspense","","$0",""
"","Maniac","Thriller/Suspense","","$26,826",""
"","Monsters University","Adventure","$200,000,000","$268,488,329","Play"
"","Raanjhanaa","Drama","","$756,233",""
"","Rushlights","Thriller/Suspense","","$0",""
"","Somm","Documentary","","$153,620",""
"","This Is Martin Bonner","Drama","$42,000","$0",""
"","Unfinished Song","Comedy","","$1,698,952",""
"","Which Way is the Front Line From Here? The Life and Times of Tim Hetherington","Documentary","","$2,945",""
"June 25","Dead Souls","Horror","","$0",""
"","Hansel & Gretel Get Baked","Black Comedy","$4,500,000","$0",""
"","Illumination Entertainment Mini-Movie Collection","Comedy","","$0",""
"","The Rambler","Black Comedy","","$0",""
"","Lord of Darkness","Horror","","$0",""
"","Wild Africa 3D","Documentary","","$0",""
"June 26","Despicable Me 2","Comedy","$76,000,000","$368,065,385","Play"
"","How to Make Money Selling Drugs","Documentary","","$39,192",""
"","Sing Me the Songs That Say I Love You: A Concert for Kate McGarrigle","Concert/Performance","","$0",""
"","Verdi's Il Travatore","","","$0",""
"June 27","Munch: Munch 150","Documentary","","$0",""
"June 28","100 Bloody Acres","Black Comedy","","$6,388",""
"","Los amantes pasajeros","Comedy","","$1,359,796",""
"","A Band Called Death","Documentary","","$127,257",""
"","Byzantium","Thriller/Suspense","","$85,252",""
"","Copperhead","Drama","","$171,740",""
"","Detention of the Dead","Comedy","$500,000","$1,778",""
"","Evil Intent","Thriller/Suspense","","$10,336",""
"","Ghanchakkar","Comedy","","$203,044",""
"","The Heat","Comedy","$43,000,000","$159,581,587","Play"
"","Hidden Universe","Documentary","","$0",""
"","Petunia","Comedy","","$0",""
"","Redemption","Thriller/Suspense","$23,000,000","$36,686","Play"
"","Some Girl(s)","Comedy","","$0",""
"","White House Down","Thriller/Suspense","$150,000,000","$73,103,784","Play"
"June 29","Manatsu no Houteishiki","Thriller/Suspense","","$0",""
"June 30","The Pleasures of Being Out of Step","Documentary","","$13,137",""
"July 2","An American Girl: Saige Paints the Sky","Drama","","$0",""
"","The Lone Ranger","Western","$275,000,000","$89,302,115","Play"
"","Nicky Deuce","Comedy","","$0",""
"","Why We Laugh: Funny Women","Documentary","","$0",""
"July 3","Big Star: Nothing Can Hurt Me","Documentary","","$105,998",""
"","Kevin Hart: Let Me Explain","Concert/Performance","$2,500,000","$32,244,051","Play"
"July 4","Gamshijadeul","Action","","$0",""
"","A Girl and a Gun","Documentary","","$3,018",""
"July 5","Absence","Horror","","$0",""
"","Hammer of the Gods","Action","","$614",""
"","Just Like a Woman","Drama","","$0",""
"","Stuck in Love","Comedy","","$78,950",""
"","The Way Way Back","Comedy","$5,000,000","$21,502,690","Play"
"July 9","Blood and Sand","Drama","","$0",""
"","Coffee Town","Comedy","$2,000,000","$0",""
"","Tyler Perry's the Haves and Have Nots","Comedy","","$0",""
"","Wolverine, Origin","Action","","$0",""
"July 10","Armida","","","$0",""
"","Israel: A Home Movie","Documentary","","$0",""
"July 11","Pacific Rim","Action","$190,000,000","$101,802,906","Play"
"July 12","Bhaag Milkha Bhaag","","","$1,626,289",""
"","Crystal Fairy","Comedy","","$195,257",""
"","Dealin' with Idiots","Comedy","","$16,757",""
"","Diaz: Don't Clean Up This Blood","Drama","","$398",""
"","Fruitvale Station","Drama","$900,000","$16,098,998",""
"","Grown Ups 2","Comedy","$80,000,000","$133,668,525","Play"
"","The Hot Flashes","Comedy","","$0",""
"","Killing Season","Thriller/Suspense","","$0",""
"","Pawn Shop Chronicles","Action","","$8,088",""
"","Revelation Road 2","","","$4,871",""
"","Terms and Conditions May Apply","Documentary","","$55,824",""
"","V/H/S 2","Horror","","$21,833",""
"","Viola","Drama","","$20,669",""
"July 16","I tre volti della paura","Horror","","$0",""
"","Josh Groban: All That Echoes Artist Cut","Concert/Performance","","$0",""
"","Letters From Jackie: The Private Thoughts of Jackie Robinson","Documentary","","$0",""
"","Lord of the Flies","Drama","","$0",""
"","Teen Beach Movie","Musical","","$0",""
"","White Frog","Drama","","$0",""
"July 17","Computer Chess","Comedy","","$102,041",""
"","Turbo","Adventure","$135,000,000","$83,028,130","Play"
"","Verdi's La Traviata","","","$0",""
"July 18","Metegol","Adventure","$22,000,000","$0",""
"July 19","Blackfish","Documentary","","$2,073,582",""
"","Broken","Drama","","$0",""
"","The Conjuring","Horror","$20,000,000","$137,400,141","Play"
"","D-Day","Thriller/Suspense","","$0",""
"","Evidence","Thriller/Suspense","","$0",""
"","Girl Most Likely","Comedy","","$1,378,591","Play"
"","Iceberg Slim: Portrait of a Pimp","Documentary","","$0",""
"","Lootera","Drama","","$0",""
"","Only God Forgives","Thriller/Suspense","$4,800,000","$775,849",""
"","RED 2","Action","$84,000,000","$53,262,560","Play"
"","R.I.P.D.","Action","$130,000,000","$33,618,855","Play"
"","Ways to Live Forever","Drama","","$0",""
"July 20","Kaze Tachinu","Drama","","$5,201,879",""
"July 22","Springsteen & I","Documentary","","$0",""
"July 23","Babettes Gaestebud","","","$0",""
"","New World","Thriller/Suspense","","$0",""
"July 25","Apartment 1303","Thriller/Suspense","","$0",""
"July 26","Blue Jasmine","Comedy","$18,000,000","$33,404,871",""
"","Breaking the Girls","Thriller/Suspense","","$0",""
"","Extracted","Drama","","$0",""
"","Frankenstein's Army","Horror","","$0",""
"","Rising From Ashes","Documentary","","$37,673",""
"","Stranded","Thriller/Suspense","$1,900,000","$0",""
"","The Time Being","Drama","","$5,274",""
"","Tiny Times","Drama","","$0",""
"","The To Do List","Comedy","$1,500,000","$3,491,669","Play"
"","The Wolverine","Action","$115,000,000","$132,556,852","Play"
"July 30","2012 NBA Champions: Miami Heat","Documentary","","$0",""
"","Cloudburst","Drama","","$0",""
"","Foolish Wives","Drama","","$0",""
"","Justice League: The Flashpoint Paradox","Action","","$0",""
"","No Highway in the Sky","","","$0",""
"","Under the Bed","Horror","","$0",""
"July 31","Deo Tereo Raibeu","Thriller/Suspense","","$0",""
"","Smash & Grab: The Story of the Pink Panthers","Documentary","","$18,938",""
"","The Smurfs 2","Adventure","$110,000,000","$71,017,784","Play"
"August 1","Grateful Dead Meet Up at the Movies 2013","Concert/Performance","","$0",""
"","Snowpiercer","Thriller/Suspense","$40,000,000","$4,563,029",""
"August 2","2 Guns","Action","$61,000,000","$75,612,460","Play"
"","El artista y la modelo","Drama","","$78,504",""
"","The Canyons","Thriller/Suspense","$250,000","$59,671",""
"","Drift","Drama","","$0",""
"","Europa Report","Thriller/Suspense","","$125,687",""
"","Jamel Shabazz: Street Photographer","Documentary","","$17,992",""
"","A perdre la raison","Drama","","$23,203",""
"","The Spectacular Now","Drama","$2,500,000","$6,852,971","Play"
"","When Comedy Went to School","Documentary","","$365,548",""
"August 3","Nazotoki Wa Dinner No Ato De","Thriller/Suspense","","$0",""
"August 6","A Boy and His Dog","Comedy","","$0",""
"","Cavalcade","Drama","","$0",""
"","Fear Not","Horror","","$0",""
"","Magic Magic","Thriller/Suspense","","$0",""
"","My Little Pony: Equestria Girls","Adventure","","$0",""
"","Ot vinta 3D","","","$0",""
"","Raising Izzie","Drama","","$0",""
"","Smiley's People","Drama","","$0",""
"","Swamp Thing","Horror","","$0",""
"","Tom and Jerry's Giant Adventure","Adventure","","$0",""
"","Apocalypse Z","Horror","","$0",""
"August 7","Midnight Cabaret","Drama","$300,000","$0",""
"","Percy Jackson: Sea of Monsters","Adventure","$90,000,000","$68,559,554","Play"
"","We're the Millers","Comedy","$37,000,000","$150,394,119","Play"
"August 8","Chennai Express","Romantic Comedy","","$5,307,960",""
"","Top Competitive Drum and Bugle Corps Performances","","","$0",""
"August 9","Billy Budd","Concert/Performance","","$0",""
"","Blood","Thriller/Suspense","","$0",""
"","Elysium","Action","$120,000,000","$93,050,117","Play"
"","The Good Son","Documentary","","$0",""
"","Implanted","Drama","","$2,210",""
"","In a World...","Comedy","","$2,963,271",""
"","Jug Face","Horror","","$0",""
"","Lovelace","Drama","","$352,755",""
"","Off Label","Documentary","","$0",""
"","Disney Planes","Comedy","$50,000,000","$90,282,580","Play"
"","Prince Avalanche","Comedy","","$205,139",""
"","Snake and Mongoose","Drama","","$152,223",""
"August 13","Les aventures extraordinaires d'Adèle Blanc-Sec","Adventure","","$0",""
"","Eric Clapton: Crossroads Guitar Festival, Chicago","Concert/Performance","","$0",""
"","Seconds","Drama","","$0",""
"","Super Eruption","Thriller/Suspense","","$0",""
"August 14","Koto no ha no niwa","Drama","","$0",""
"","Sumbakkokjil","Thriller/Suspense","","$0",""
"","Syngue sabour, pierre de patience","Comedy","","$148,408",""
"August 15","Abandoned Mine","Thriller/Suspense","","$0",""
"","RiffTrax Live: Starship Troopers","Comedy","","$0",""
"August 16","Les 4 soldats","Drama","","$33,912",""
"","Ain't Them Bodies Saints","Drama","$5,000,000","$391,611",""
"","The Anonymous People","Documentary","","$187,459",""
"","Austenland","Romantic Comedy","","$2,137,573",""
"","Lee Daniels' The Butler","Drama","$30,000,000","$116,632,095","Play"
"","Cutie and the Boxer","Documentary","","$199,274",""
"","Drew: The Man Behind the Poster","Documentary","","$3,078",""
"","In Search of Blind Joe Death: The Saga of John Fahey","Documentary","","$6,132",""
"","Jobs","Drama","$18,000,000","$16,131,410","Play"
"","Kick-Ass 2","Action","$28,000,000","$28,795,985","Play"
"","Paranoia","Thriller/Suspense","$40,000,000","$7,388,654","Play"
"","Spark: A Burning Man Story","Documentary","","$120,459",""
"","Underdogs","Drama","$2,500,000","$35,017",""
"","We the Parents","Documentary","","$0",""
"August 20","Charulata","Drama","","$0",""
"","Gritos en la noche","Horror","","$0",""
"","Mahanagar","Documentary","","$0",""
"","Scooby-Doo: Stage Fright","Adventure","","$0",""
"","Stag","Comedy","","$0",""
"August 21","The Mortal Instruments: City of Bones","Adventure","$60,000,000","$31,165,421","Play"
"August 22","Bei Tou Zou De Wu Nian","Drama","","$0",""
"","Sinbad: Make Me Wanna Holla","Concert/Performance","","$0",""
"August 23","Devil's Pass","Thriller/Suspense","","$0",""
"","Drinking Buddies","Drama","$500,000","$343,706",""
"","The Frozen Ground","Thriller/Suspense","$19,200,000","$0",""
"","Savannah","Drama","","$36,746",""
"","Scenic Route","Thriller/Suspense","","$0",""
"","Short Term 12","Drama","","$1,013,100",""
"","Sparrows Dance","Romantic Comedy","$175,000","$2,602",""
"","The Trials of Muhammad Ali","Documentary","","$59,081",""
"","Una Noche","Drama","","$79,813",""
"","The World's End","Comedy","$20,000,000","$26,004,851","Play"
"","You're Next","Horror","","$18,494,006","Play"
"August 27","Barbie Mariposa and the Fairy Princess","Adventure","","$0",""
"","Hoi-sa-won","Action","","$0",""
"","Monsters Wanted","Documentary","","$0",""
"","Super Buddies","","","$0",""
"","Le Tableau","Drama","","$0",""
"August 28","Closed Circuit","Thriller/Suspense","","$5,750,995","Play"
"August 29","Ilo Ilo","Drama","","$54,071",""
"August 30","Afternoon Delight","Comedy","","$174,496",""
"","American Made Movie","Documentary","","$45,175",""
"","Approaching Midnight","Drama","","$0",""
"","Getaway","Thriller/Suspense","$18,000,000","$10,501,938","Play"
"","I Declare War","Drama","","$14,928",""
"","Last Flight of the Champion","Comedy","","$2,597",""
"","The Lifeguard","Drama","","$0",""
"","No se Aceptan Devoluciones","Comedy","$5,000,000","$44,467,206","Play"
"","One Direction: This is Us","Concert/Performance","$10,000,000","$28,873,374","Play"
"","Our Nixon","Documentary","","$20,486",""
"","Passion","Thriller/Suspense","","$85,726",""
"","Satyagraha","Drama","","$738,525",""
"August 31","10 Habits of Highly Effective People","","","$0",""
"","Blue Exorcist: The Movie","Action","","$0",""
"","Breath of the Gods","Documentary","","$0",""
"","Oxygen for the Ears: Living Jazz","Documentary","","$23,048",""
"September 3","Cookie","Comedy","","$0",""
"","Empire State","Action","","$0",""
"","The Jungle Book: Return 2 the Jungle","Adventure","","$0",""
"","Sharknado","Horror","","$0",""
"","Slightly Single in L.A.","Romantic Comedy","","$0",""
"September 4","About Time","Romantic Comedy","$12,000,000","$15,323,921","Play"
"","La maison de la radio","Documentary","","$8,060",""
"September 5","InSpectres","Comedy","","$2,207",""
"","Riddick","Action","$38,000,000","$42,025,135","Play"
"","Septimo","Thriller/Suspense","","$0",""
"","Seupai","Action","","$0",""
"September 6","36 Saints","Thriller/Suspense","","$0",""
"","99% - The Occupy Wall Street Collaborative Film","Documentary","","$0",""
"","Adore","Drama","","$302,020",""
"","Bounty Killer","Action","","$0",""
"","Butcher Boys","Horror","","$0",""
"","Dead Before Dawn 3D","Black Comedy","","$0",""
"","Fire in the Blood","Documentary","","$36,228",""
"","Il Futuro","Drama","","$9,722",""
"","Good Ol' Freda","Documentary","","$138,811",""
"","La grande boucle","Comedy","","$858",""
"","Hell Baby","Black Comedy","","$4,980",""
"","I Am Breathing","Documentary","","$0",""
"","Mission Park","Thriller/Suspense","","$0",""
"","Money for Nothing: Inside the Federal Reserve","Documentary","","$77,619",""
"","My Father and the Man in Black","Documentary","","$0",""
"","Out of the Clear Blue Sky","Documentary","","$16,050",""
"","Red Obsession","Documentary","","$9,939",""
"","Rocky Mountains 3D","Documentary","","$0",""
"","Salinger","Documentary","","$583,633","Play"
"","Shuddh Desi Romance","Romantic Comedy","","$366,000",""
"","A Teacher","Drama","","$8,348",""
"","Things Never Said","Drama","","$4,000",""
"","Tio Papi","Comedy","","$0",""
"","Touchy Feely","Drama","","$36,128",""
"","The Ultimate Life","Drama","","$1,327,841",""
"","Walking the Camino: Six Ways to Santiago","Documentary","","$612,717",""
"","Winnie Mandela","Drama","$15,000,000","$61,847",""
"September 10","The Smurfs the Legend of Smurfy Hollow","Adventure","","$0",""
"September 11","Gwansang","Drama","","$484,112",""
"","Mademoiselle C","Documentary","","$0",""
"","Night Train to Lisbon","Drama","","$0",""
"September 13","And While We Were Here","Drama","","$0",""
"","Blue Caprice","Drama","","$92,336",""
"","The Family","Black Comedy","$30,000,000","$36,918,811","Play"
"","Final: The Rapture","Thriller/Suspense","","$124,561",""
"","GMO OMG","Documentary","","$39,901",""
"","Harry Dean Stanton: Partly Fiction","Documentary","","$0",""
"","Herb & Dorothy 50X50","Documentary","","$38,933",""
"","Informant","Documentary","","$10,068",""
"","Insidious Chapter 2","Horror","$5,000,000","$83,586,447","Play"
"","The Investigator","Drama","","$93,690",""
"","Jayne Mansfield's Car","Drama","","$14,836",""
"","Jerusalem","Documentary","","$8,020,721",""
"","Mother of George","Drama","","$157,937",""
"","Né quelque part","","","$49,195",""
"","Plush","Thriller/Suspense","$2,000,000","$3,080",""
"","Quan Min Mu Ji","Drama","","$0",""
"","Sample This","Documentary","","$0",""
"September 15","Pompeii from the British Museum","Documentary","","$0",""
"September 17","Behind the Candelabra","Drama","","$0",""
"","Breakout","Thriller/Suspense","","$0",""
"","Decision Before Dawn","Drama","","$0",""
"","Farewell to Yesterday","Documentary","","$0",""
"","Hostsonaten","Drama","","$0",""
"","Thomas & Friends: King of the Railway","Adventure","","$0",""
"September 18","Enough Said","Comedy","$8,000,000","$17,550,872",""
"","Newlyweeds","Comedy","","$0",""
"September 19","Prisoners","Thriller/Suspense","$46,000,000","$61,002,302","Play"
"","Wakolda","Drama","","$414,912",""
"September 20","After Tiller","Documentary","","$67,414",""
"","Battle of the Year","Drama","$20,000,000","$8,888,355","Play"
"","C.O.G.","Comedy","","$55,301",""
"","The Citizen","Drama","","$24,296",""
"","The Colony","Thriller/Suspense","","$0",""
"","Feichang Xingyun","Adventure","$8,000,000","$0",""
"","Generation Iron","Documentary","","$849,521",""
"","The Human Scale","Documentary","","$42,733",""
"","I Spit on Your Grave 2","Horror","","$810",""
"","Jewtopia","Romantic Comedy","","$46,437",""
"","Men at Lunch","Documentary","","$2,483",""
"","My Son","Drama","","$12,891",""
"","Northern Lights","Drama","","$9,453",""
"","+ 1","Thriller/Suspense","","$0",""
"","Rush","Drama","$38,000,000","$26,947,624","Play"
"","The Short Game","Documentary","","$38,856",""
"","A Single Shot","Thriller/Suspense","","$18,642",""
"","Thanks for Sharing","Comedy","","$1,066,256","Play"
"","Weekender","Drama","","$0",""
"","Yip Man: Jung gik yat jin","Action","","$37,884",""
"September 25","Shepard & Dark","Documentary","","$10,278",""
"September 26","Cloudy with a Chance of Meatballs 2","Adventure","$78,000,000","$119,793,567","Play"
"","Diana","Drama","","$335,360",""
"","Runner Runner","Thriller/Suspense","$30,000,000","$19,316,646","Play"
"","Sur le chemin de l'ecole","Documentary","","$7,424",""
"September 27","Atharintiki Daaredi","","","$1,500,000",""
"","Baggage Claim","Romantic Comedy","$8,500,000","$21,569,509","Play"
"","Las brujas de Zugarramurdi","Black Comedy","","$0",""
"","Dark Touch","Horror","","$0",""
"","Di Renjie zhi shendu longwang","Adventure","","$87,783",""
"","Don Jon","Romantic Comedy","$5,500,000","$24,477,704","Play"
"","I Used to Be Darker","Drama","","$16,987",""
"","Inequality for All","Documentary","","$1,205,079",""
"","La marque des anges","Thriller/Suspense","","$1,329",""
"","Metallica Through the Never","Concert/Performance","$18,000,000","$3,419,967","Play"
"","Morning","Drama","","$4,029",""
"","Muscle Shoals","Documentary","","$696,241",""
"","The Network","Documentary","","$0",""
"","On The Job","Thriller/Suspense","","$161,217",""
"","The Secret Lives of Dorks","Comedy","","$0",""
"","Watermark","Documentary","","$417,215",""
"","We Are What We Are","Thriller/Suspense","","$81,381",""
"","Wedding Palace","Romantic Comedy","","$0",""
"September 30","Easy Rider: The Ride Back","Drama","","$0",""
"October 1","Murder Eleven","Thriller/Suspense","","$22,107",""
"October 2","Besharam","Romantic Comedy","","$388,915",""
"","Def Leppard: Viva Hysteria Concert","Concert/Performance","","$0",""
"","Eyjafjallajokull","Comedy","","$0",""
"","Let the Fire Burn","Documentary","","$49,128",""
"October 3","Gravity","Thriller/Suspense","$110,000,000","$274,092,705","Play"
"","Mr. Pip","Drama","","$1,714",""
"October 4","A.C.O.D.","Comedy","","$157,690",""
"","All is Bright","Comedy","","$4,556",""
"","Argento's Dracula 3D","Horror","","$4,556",""
"","Bad Milo","Black Comedy","","$19,613",""
"","Concussion","Drama","","$38,361",""
"","The Dirties","Drama","$55,000","$0",""
"","Dislecksia: The Movie","Documentary","","$33,066",""
"","Five Dances","Drama","","$5,788",""
"","Grace Unplugged","Drama","$1,700,000","$2,507,159","Play"
"","The Institute","Documentary","","$0",""
"","Linsanity","Documentary","","$258,427",""
"","My Last Day Without You","Romantic Comedy","$1,000,000","$0",""
"","Nothing Left to Fear","Horror","","$7,886",""
"","Parkland","Drama","","$641,439",""
"","Pulling Strings","Romantic Comedy","","$5,842,961","Play"
"","Red Wing","Drama","","$0",""
"","Running Wild: The Life of Dayton O. Hyde","Documentary","","$0",""
"","Seefood","Adventure","","$0",""
"","The Summit","Documentary","","$219,346",""
"","Sunshine on Leith","Musical","","$0",""
"","Tian zhu ding","Drama","","$154,120",""
"","Vikingdom","Adventure","","$0",""
"October 8","Alpha and Omega 2: A Howl-iday Adventure","Adventure","","$0",""
"","Cry of the City","Drama","","$0",""
"","Curse of Chucky","Horror","","$0",""
"","I Married a Witch","Romantic Comedy","","$0",""
"","Moss Rose","","","$0",""
"","Voyage to the Bottom of the Sea","Adventure","","$0",""
"","Zombie Hunter","Action","$1,000,000","$0",""
"October 9","The Saratov Approach","Thriller/Suspense","","$2,146,998",""
"October 10","Escape Plan","Thriller/Suspense","$70,000,000","$25,135,965","Play"
"","Kauboji","Comedy","","$0",""
"","Stalingrad","Drama","","$1,013,945",""
"","Vermeer and Music: The Art of Love and Leisure","Documentary","","$0",""
"October 11","All the Boys Love Mandy Lane","Horror","$750,000","$0",""
"","As I Lay Dying","Drama","","$15,009",""
"","Les beaux jours","Drama","","$87,429",""
"","Broadway Idiot","Documentary","","$27,595",""
"","Captain Phillips","Drama","$55,000,000","$107,136,417","Play"
"","Cassadaga","Horror","","$2,241",""
"","CBGB","Drama","","$0",""
"","Design is One","Documentary","","$16,386",""
"","Escape from Tomorrow","Drama","$650,000","$171,962",""
"","Ghost Team One","Comedy","","$9,195",""
"","God Loves Uganda","Documentary","","$51,229",""
"","I Am Divine","Documentary","","$0",""
"","I Will Follow You Into the Dark","Horror","","$0",""
"","The Inevitable Defeat of Mister and Pete","Drama","","$494,608","Play"
"","Khumba","Adventure","$15,000,000","$0",""
"","Machete Kills","Action","$20,000,000","$8,008,161","Play"
"","Romeo & Juliet","Drama","","$1,162,635","Play"
"","Les Salauds","Documentary","","$35,018",""
"","Sweetwater","Thriller/Suspense","","$6,147",""
"","Unlimited","Adventure","","$0",""
"","La Vie d'Adèle – Chapitres 1 & 2","Drama","$5,250,000","$2,450,504",""
"","Le Week-End","Drama","","$2,225,098",""
"","Zero Charisma","Comedy","","$9,417",""
"October 14","The Adventures of Mickey Matson and the Copperhead Treasure","Adventure","","$0",""
"October 15","Backlash","Drama","","$0",""
"","Circumstantial Evidence","Drama","","$0",""
"","Dracula: The Dark Prince","Horror","","$0",""
"","Shrek the Musical","Concert/Performance","","$0",""
"October 16","9 mois ferme","Comedy","","$154,485",""
"","Camille Claudel: 1915","Drama","","$35,296",""
"","Don Quixote","Concert/Performance","","$0",""
"October 18","12 Years a Slave","Drama","$20,000,000","$56,671,993","Play"
"","Adventures in the Sin Bin","Comedy","","$0",""
"","All is Lost","Thriller/Suspense","$8,500,000","$6,263,670","Play"
"","American Promise","Documentary","","$146,702",""
"","Big Ass Spider","Comedy","","$0",""
"","Birth of the Living Dead","Documentary","","$9,802",""
"","Carrie","Horror","$30,000,000","$35,266,619","Play"
"","Enzo Avitabile Music Life","Documentary","","$0",""
"","The Fifth Estate","Drama","$26,000,000","$3,254,172","Play"
"","Haunter","Horror","","$0",""
"","Hellbenders","Comedy","","$0",""
"","I'm in Love with a Church Girl","Drama","","$2,387,730",""
"","Kill Your Darlings","Drama","","$1,029,949","Play"
"","Lost for Words","Drama","","$0",""
"","Love Me","Drama","","$0",""
"","Paradise","Comedy","","$0",""
"","Seasons of Gray","Drama","","$70,594",""
"","Te shu shen fen","Action","","$0",""
"","Torn","Drama","","$16,772",""
"","Tusen ganger god natt","Drama","","$53,025",""
"","Two Jacks","Comedy","","$0",""
"October 19","Supesu Batorushippu Yamato","Adventure","$12,000,000","$0",""
"October 22","Barbie & Her Sisters in a Pony Tale","Adventure","","$0",""
"","Dead in Tombstone","Western","","$0",""
"","Necessary Evil: Super-Villains of DC Comics","Documentary","","$0",""
"","The Uninvited","Horror","","$0",""
"October 23","Abominable Christmas","Adventure","","$0",""
"","Jackass Presents: Bad Grandpa","Comedy","$15,000,000","$102,003,019","Play"
"","Merrily We Roll Along","Concert/Performance","","$0",""
"","Tom yum goong 2","Action","","$2,463",""
"October 24","RiffTrax Live: Night of the Living Dead","","","$0",""
"October 25","Caucus","Documentary","","$9,796",""
"","The Counselor","Thriller/Suspense","$25,000,000","$16,973,715","Play"
"","Ender's Game","Adventure","$110,000,000","$61,737,191","Play"
"","The Face of Love","Drama","$4,000,000","$385,069",""
"","Grand Piano","Thriller/Suspense","","$22,555",""
"","Her Cry: La Llorona Investigation","Horror","$35,000","$0",""
"","Long Shot: The Kevin Laue Story","Documentary","","$29,863",""
"","Losers Take All","Comedy","","$0",""
"","One Chance","Drama","","$90,592","Play"
"","The Pin","Drama","","$0",""
"","The Selfish Giant","Drama","","$21,648",""
"","Soshite chichi ni naru","Drama","","$333,678",""
"","Spinning Plates","Documentary","","$99,127",""
"","The Square","Documentary","","$124,244",""
"","A True Story","Comedy","$45,000","$0",""
"","Wilde Salomé","Documentary","","$0",""
"October 29","Coming Home for Christmas","","","$0",""
"","Fack ju Gothe","Comedy","","$0",""
"","Home Alone: The Holiday Heist","Comedy","","$0",""
"","Niko 2: Lentajaveljekset","Adventure","","$0",""
"","The Snow Queen","Adventure","","$0",""
"October 30","Blood Ties","Drama","$26,000,000","$42,472",""
"","Fonzy","Comedy","","$644",""
"","Skinwalker Ranch","Horror","","$0",""
"","Thor: The Dark World","Adventure","$150,000,000","$206,362,140","Play"
"","W imie...","Drama","","$0",""
"October 31","Elle s'en va","Drama","","$311,372",""
