"Release.Date","Movie","Genre","ProductionBudget","DomesticBox.Officeto.Date","Trailer","Year"
"","Non-Stop","","","$38,442",NA,"2000"
"","Rebels With a Cause","","","$9,753",NA,"2000"
"","Red Planet","Action","$80,000,000","$17,480,890",NA,"2000"
"","You Can Count on Me","Drama","$1,200,000","$9,180,275",NA,"2000"
"November 17","The 6th Day","Action","$82,000,000","$34,543,701",NA,"2000"
"","Bounce","Drama","$35,000,000","$36,805,288",NA,"2000"
"","La Bûche","Comedy","","$330,418",NA,"2000"
"","Chutney Popcorn","Comedy","","$2,274",NA,"2000"
"","Dernier Harem, La","","","$8,954",NA,"2000"
"","Destinees Sentimentales, Les","","","$110,632",NA,"2000"
"","Himalaya - l'enfance d'un chef","Drama","","$2,487,878",NA,"2000"
"","How the Grinch Stole Christmas","Comedy","$123,000,000","$260,044,825",NA,"2000"
"","Kahi Pyar Na Ho Jaye","","","$87,000",NA,"2000"
"","Latalante","","","$24,084",NA,"2000"
"","Lies","","","$61,900",NA,"2000"
"","Moitie Gauche du Figo, La","","","$94,010",NA,"2000"
"","One Day in September","","","$155,158",NA,"2000"
"","Rugrats in Paris","Adventure","$30,000,000","$76,501,438",NA,"2000"
"","Sade","","","$98,967",NA,"2000"
"","What's Cooking","Drama","","$1,045,899",NA,"2000"
"November 22","102 Dalmatians","Comedy","$85,000,000","$66,941,559",NA,"2000"
"","Quills","Drama","$13,500,000","$7,060,876",NA,"2000"
"","The Trench","","","$0",NA,"2000"
"","Unbreakable","Thriller/Suspense","$73,243,106","$94,999,143",NA,"2000"
"","The Weekend","","","$31,043",NA,"2000"
"November 24","Passionnement","","","$7,558",NA,"2000"
"","Peut-Etre","","","$6,231",NA,"2000"
"","Way Down Town","","","$88,291",NA,"2000"
"December 1","Aïe","Comedy","","$8,289",NA,"2000"
"","Homme Nu, L'","","","$2,126",NA,"2000"
"","Moon Shadow","","","$3,527",NA,"2000"
"","My Father Angel","","","$589",NA,"2000"
"","Panic","Drama","$1,000,000","$779,137",NA,"2000"
"","Poor White Trash","","","$3,366",NA,"2000"
"","Yana's Friends","","","$6,954",NA,"2000"
"December 8","The Art of Amália","Documentary","","$26,609",NA,"2000"
"","Boys Life 3","Drama","","$208,076",NA,"2000"
"","Crouching Tiger, Hidden Dragon","Action","$15,000,000","$128,067,808",NA,"2000"
"","The Day Silence Died","","","$1,742",NA,"2000"
"","Dungeons and Dragons","Adventure","$35,000,000","$15,185,241",NA,"2000"
"","Mr. Accident","","","$0",NA,"2000"
"","Proof of Life","Action","$65,000,000","$32,598,931",NA,"2000"
"","Snatch","Black Comedy","$10,000,000","$30,093,107",NA,"2000"
"","Spring Forward","","","$102,353",NA,"2000"
"","Vertical Limit","Action","$75,000,000","$68,473,360",NA,"2000"
"December 15","Chocolat","Drama","$25,000,000","$71,309,760",NA,"2000"
"","Dude, Where's My Car?","Comedy","$13,000,000","$46,729,374",NA,"2000"
"","The Emperor's New Groove","Adventure","$100,000,000","$89,296,573",NA,"2000"
"","Pollock","Drama","$6,000,000","$8,596,914",NA,"2000"
"","South of Heaven, West of Hell","","","$26,357",NA,"2000"
"","Tuvalu","","","$411,678",NA,"2000"
"","The Visit","","","$186,444",NA,"2000"
"","Voyages","","","$23,778",NA,"2000"
"","What Women Want","Romantic Comedy","$65,000,000","$182,805,123",NA,"2000"
"December 19","Finding Forrester","Drama","$43,000,000","$51,768,623",NA,"2000"
"","The Gift","Thriller/Suspense","$10,000,000","$12,008,642",NA,"2000"
"December 22","All the Pretty Horses","Western","$45,000,000","$15,527,125",NA,"2000"
"","Before Night Falls","Drama","","$4,221,817",NA,"2000"
"","Cast Away","Drama","$85,000,000","$233,632,142",NA,"2000"
"","Dracula 2000","Horror","$28,000,000","$33,000,377",NA,"2000"
"","An Everlasting Piece","Comedy","$4,000,000","$75,078",NA,"2000"
"","The Family Man","Comedy","$60,000,000","$75,764,085",NA,"2000"
"","The House of Mirth","Drama","$10,000,000","$3,041,803",NA,"2000"
"","Malena","Drama","","$3,429,045",NA,"2000"
"","Miss Congeniality","Comedy","$45,000,000","$106,807,667",NA,"2000"
"","Nowhere to Hide","","","$22,007",NA,"2000"
"","O Brother, Where Art Thou?","Comedy","$26,000,000","$45,506,619",NA,"2000"
"","State and Main","Comedy","","$6,920,692",NA,"2000"
"","Thirteen Days","Drama","$80,000,000","$34,566,746",NA,"2000"
"","Vatel","","","$49,464",NA,"2000"
"December 27","Traffic","Drama","$48,000,000","$124,107,476",NA,"2000"
"December 29","Chunhyang","Drama","","$798,220",NA,"2000"
"","The Claim","Western","$13,000,000","$622,023",NA,"2000"
"","Khiladi 420","","","$26,731",NA,"2000"
"","Raju Chacha","","","$194,698",NA,"2000"
"","Shadow of the Vampire","Drama","$8,000,000","$8,279,017",NA,"2000"
"December 31","Accelerator","","","$0",NA,"2000"
"","The Catcher","","","$0",NA,"2000"
"","The Chaos Factor","Thriller/Suspense","","$0",NA,"2000"
"","Chiedimi se Sono Felice","Comedy","","$0",NA,"2000"
"","Franklin And The Green Knight","Adventure","","$0",NA,"2000"
"","Godzilla vs. Megaguirus","","","$0",NA,"2000"
"","Luck of the Draw","Thriller/Suspense","","$0",NA,"2000"
"","New Year's Day","Drama","","$0",NA,"2000"
"","Primary Suspects","","","$0",NA,"2000"
"","Sally Hemmings: an American Scandal","Drama","","$0",NA,"2000"
"","Songs in Ordinary Time","Drama","","$0",NA,"2000"
"","Tycus","Action","","$0",NA,"2000"
"","U.S. Seals","","","$0",NA,"2000"
"","Walking Across Egypt","Drama","","$0",NA,"2000"
"","Whispers: An Elephants Tale","Adventure","","$0",NA,"2000"
"","Wild Grizzly","","","$0",NA,"2000"
