"Release Date","Movie","Genre","ProductionBudget","DomesticBox Officeto Date","Trailer"
"","Shortbus","Comedy","$2,000,000","$1,985,292",""
"","So Goes the Nation","Documentary","","$10,337",""
"","Wrestling with Angels","Documentary","","$24,729",""
"October 6","49 Up","Documentary","","$241,772",""
"","Black Gold","","","$93,477",""
"","Cheech","","","$329,972",""
"","The Departed","Drama","$90,000,000","$132,384,315",""
"","The Domestic Import","","","$0",""
"","Employee of the Month","Comedy","$10,000,000","$28,444,855",""
"","Issues","Comedy","","$783",""
"","Kettle of Fish","","","$0",""
"","Little Children","Drama","$14,000,000","$5,463,019",""
"","Love is the Drug","","","$0",""
"","Love's Abiding Joy","","$3,000,000","$252,726",""
"","Mannat","","","$53,589",""
"","Tales of the Rat Fink","Documentary","","$0",""
"","The Texas Chainsaw Massacre: The Beginning","Horror","$16,000,000","$39,517,763",""
"","Trailer Park Boys: The Movie","Comedy","","$3,833,507",""
"","Zindagi Rocks","","","$10,172",""
"October 7","Strawberry Shortcake: The Sweet Dreams Movie","","","$0",""
"October 10","The Butterfly Effect 2","","","$0",""
"October 11","So Much So Fast","Documentary","","$16,411",""
"October 13","Alex Rider: Operation Stormbreaker","Action","$40,000,000","$659,210",""
"","Deliver Us From Evil","Documentary","","$201,275",""
"","Driving Lessons","","$4,700,000","$239,962",""
"","The Grudge 2","Horror","$20,000,000","$39,143,839",""
"","Hard Scrambled","","","$0",""
"","Infamous","Drama","$13,000,000","$1,151,330",""
"","Man of the Year","Comedy","$20,000,000","$37,442,180",""
"","The Marine","Action","$15,000,000","$18,844,784",""
"","Nearing Grace","Drama","","$0",""
"","One Night with the King","Drama","$20,000,000","$13,395,961",""
"","Out of Place: Memories of Edward Said","Documentary","","$3,897",""
"","Sweet Land","Drama","","$1,706,325",""
"","Tideland","Drama","","$66,453",""
"","Zerophilia","Romantic Comedy","","$7,763",""
"October 17","Behind Enemy Lines II: Axis of Evil","Action","","$0",""
"","Rest Stop","Horror","","$0",""
"October 18","51 Birch Street","Documentary","$350,000","$84,689",""
"October 20","Aguirre: The Wrath of God","Drama","","$12,609",""
"","Conventioneers","Comedy","","$0",""
"","Don","Action","","$2,223,961",""
"","Flags of Our Fathers","Drama","$53,000,000","$33,602,376",""
"","Flicka","Drama","$15,000,000","$21,000,147",""
"","Jaan-E-Maan","Musical","","$650,000",""
"","Jonestown: The Life and Death of People's Temple","","","$148,291",""
"","Justice","","","$0",""
"","Marie Antoinette","Drama","$40,000,000","$15,962,471",""
"","Masai: The Rain Warriors","Drama","","$7,650",""
"","The Prestige","Thriller/Suspense","$40,000,000","$53,089,891",""
"","Requiem","","","$9,600",""
"","Running With Scissors","Comedy","$12,000,000","$6,860,000",""
"","Sleeping Dogs Lie","Romantic Comedy","","$15,745",""
"","Tim Burton's The Nightmare Before Christmas 3D","Musical","","$24,732,041",""
"October 24","The World According to Sesame Street","Documentary","","$0",""
"October 26","Exit: The Right to Die","","","$0",""
"October 27","20 centiímetros","Comedy","","$6,635",""
"","Absolute Wilson","Documentary","","$66,217",""
"","Babel","Drama","$20,000,000","$34,302,837",""
"","The Bridge","","","$179,780",""
"","Catch a Fire","Thriller/Suspense","$14,000,000","$4,299,773",""
"","Christmas at Maxwell's","Drama","","$8,370",""
"","Cocaine Cowboys","Documentary","","$163,000",""
"","Color of the Cross","","","$85,802",""
"","Conversations with God","Drama","","$425,045",""
"","Death of a President","Drama","","$519,086",""
"","The Genius Club","Thriller/Suspense","","$0",""
"","Iklimler","Drama","","$119,958",""
"","Romeo & Juliet: Sealed with a Kiss","Adventure","","$463,002",""
"","Rules of the Game","","","$272,256",""
"","Saw III","Horror","$10,000,000","$80,238,724",""
"","Shut Up and Sing","Documentary","","$1,215,045",""
"","Soap","","","$4,164",""
"October 28","Cruel World","Horror","","$17,986",""
"October 30","You On A Diet Workout","","","$0",""
"October 31","The Alibi","Comedy","","$0",""
"","I Drink Your Blood","","","$0",""
"","Kissology - Volume 1 (1974-1977)","Concert/Performance","","$0",""
"","Terrorstorm - A History of Government Sponsored Terrorism","Documentary","","$0",""
"","Yoga Booty Ballet Complete Workout System","Instructional","","$0",""
"November 1","Romántico","Documentary","","$29,460",""
"November 3","Borat","Comedy","$18,000,000","$128,505,958",""
"","Flushed Away","Comedy","$149,000,000","$64,665,672",""
"","The Santa Clause 3: The Escape Clause","Comedy","","$84,500,122",""
"","Stalking Santa","Comedy","","$0",""
"","Umrao Jaan","Drama","","$485,000",""
"","Unknown","Thriller/Suspense","$3,700,000","$26,403",""
"","Volver","Comedy","$9,400,000","$12,899,867",""
"November 6","A Christmas Carol","Adventure","","$0",""
"November 8","Iraq in Fragments","Documentary","","$204,462",""
"November 10","Cautiva","","","$16,259",""
"","Cave of the Yellow Dog","","","$141,803",""
"","Coffee Date","","","$4,412",""
"","Come Early Morning","Drama","$6,000,000","$119,452",""
"","Copying Beethoven","Drama","$11,000,000","$355,968",""
"","F*ck","Documentary","","$22,359",""
"","FUR: An Imaginary Portrait of Diane Arbus","Drama","$16,800,000","$223,202",""
"","A Good Year","Drama","$35,000,000","$7,459,300",""
"","Harsh Times","Drama","$2,000,000","$3,337,931",""
"","Maple Palm","","","$0",""
"","A New Day In Old Sana'a","Drama","","$737",""
"","Night of the Living Dead 3-D","","","$275,000",""
"","The Return","Thriller/Suspense","","$7,744,785",""
"","Samoan Wedding","","","$72,244",""
"","Stranger Than Fiction","Comedy","$30,000,000","$40,435,190",""
"November 14","Mickey's Clubhouse - Mickey Saves Santa","","","$0",""
"","Paul McCartney - The Space Within US","Concert/Performance","","$0",""
"","Pollyworld","","","$0",""
"","Relative Strangers","Comedy","","$0",""
"November 15","Flannel Pajamas","Drama","","$123,301",""
"","Who the #$^% is Jackson Pollock?","Documentary","","$13,710",""
"November 17","2 ou 3 choses que je sais d'elle","Drama","","$104,038",""
"","8 Films to Die For","Horror","","$2,310,680",""
"","El Aura","Thriller/Suspense","","$58,804",""
"","Bobby","Drama","$14,000,000","$11,242,801",""
"","Candy","Drama","","$45,128",""
"","Casino Royale","Action","$102,000,000","$167,365,000",""
"","Encounter Point","Documentary","","$0",""
"","Fast Food Nation","Drama","","$1,005,539",""
"","For Your Consideration","Comedy","$12,000,000","$5,549,923",""
"","Hannari - Geisha Modern","Documentary","","$0",""
"","Happy Feet","Adventure","$85,000,000","$198,000,317",""
"","Hood of Horror","Comedy","","$26,000",""
"","Let's Go to Prison","Comedy","$4,000,000","$4,630,045",""
"","Piano Tuner of Earthquakes","Drama","","$29,121",""
"November 21","The History Boys","Comedy","$3,700,000","$2,730,296",""
"November 22","Backstage","Drama","","$12,663",""
"","Deck the Halls","Comedy","$51,000,000","$35,093,569",""
"","Déjà Vu","Thriller/Suspense","$80,000,000","$64,038,616",""
"","Eating Out 2: Sloppy Seconds","Comedy","","$37,072",""
"","The Fountain","Drama","$35,000,000","$10,144,010",""
"","Opal Dreams","Drama","$9,000,000","$14,443",""
"","Tenacious D in: The Pick of Destiny","Comedy","","$8,334,575",""
"","The Work and the Glory III: A House Divided","Drama","","$1,325,092",""
"November 23","Dhoom 2","Action","","$2,643,586",""
"November 24","Abduction: The Megumi Yokota Story","Documentary","","$26,859",""
"","Ever Since the World Ended","Drama","","$0",""
"","Kurtlar vadisi - Irak","Action","$8,300,000","$0",""
"","Unser täglich Brot","Documentary","","$0",""
"November 28","The Cheetah Girls 2","","","$0",""
"","Dane Cook - Vicious Circle","","","$0",""
"","Molly: An American Girl on the Home Front","Drama","","$0",""
"December 1","3 Needles","Drama","","$0",""
"","The Architect","Drama","","$13,737",""
"","Dreamland","","","$6,383",""
"","Four Eyed Monsters","Drama","","$13,523",""
"","The Nativity Story","Drama","$35,000,000","$37,629,831",""
"","Ten Items or Less","Drama","","$83,291",""
"","Turistas","Thriller/Suspense","$10,000,000","$7,027,762",""
"","Unnatural and Accidental","","","$3,348",""
"","Van Wilder Deux: The Rise of Taj","Comedy","","$4,261,350",""
"December 5","Black Christmas","Horror","$9,000,000","$16,235,738",""
"December 6","Family Law","","","$38,605",""
"","Inland Empire","Drama","","$849,055",""
"December 8","Apocalypto","Adventure","$40,000,000","$50,866,635",""
"","Blood Diamond","Action","$100,000,000","$57,377,916",""
"","The Empire in Africa","Documentary","","$1,088",""
"","Ever Again","","","$17,304",""
"","Guadalupe","Drama","","$848,139",""
"","The Holiday","Romantic Comedy","$85,000,000","$63,280,000",""
"","Monkey Warfare","Comedy","","$36,875",""
"","Off the Black","Drama","","$148,872",""
"","Screamers","Documentary","","$52,034",""
"","Unaccompanied Minors","Comedy","$25,000,000","$16,655,224",""
"December 12","Air Buddies","","","$0",""
"","The Fox and the Hound 2","","","$0",""
"December 13","El Topo","Western","","$78,037",""
"December 15","Arthur et les Minimoys","Adventure","$80,000,000","$15,132,763",""
"","Breaking and Entering","Drama","","$930,469",""
"","Charlotte's Web","Drama","$82,500,000","$82,985,708",""
"","Dreamgirls","Musical","$75,000,000","$103,365,956",""
"","Eragon","Adventure","$100,000,000","$75,030,163",""
"","The Good German","Drama","$32,000,000","$1,308,696",""
"","Home of the Brave","Drama","","$43,753",""
"","Indigènes","Drama","$18,900,000","$320,700",""
"","Kabul Express","Comedy","","$302,458",""
"","The Pursuit of Happyness","Drama","$55,000,000","$162,586,036",""
"","Romeo et Juliette","Drama","","$1,386,582",""
"","The Secret Life of Words","Drama","","$20,678",""
"December 19","American Pie Presents: The Naked Mile","Comedy","","$0",""
"","Biggest Loser Workout, Vol. 2, The","Instructional","","$0",""
"December 20","Letters from Iwo Jima","Drama","$13,000,000","$13,756,082",""
"","Matthew Barney: No Restraint","Documentary","","$16,136",""
"","The Painted Veil","Drama","$19,400,000","$8,060,487",""
"","Rocky Balboa","Drama","$24,000,000","$70,269,899",""
"December 21","Man cheng jin dai huang jin jia","Action","$45,000,000","$6,566,773",""
"","Venus","Drama","$6,000,000","$3,347,411",""
"December 22","Bhagam Bhag","Comedy","","$789,963",""
"","The Good Shepherd","Drama","","$59,908,565",""
"","Night at the Museum","Comedy","$110,000,000","$250,863,268",""
"","We Are Marshall","Drama","$65,000,000","$43,545,364",""
"","Words of My Perfect Teacher","Documentary","","$20,318",""
"December 25","Children of Men","Thriller/Suspense","$76,000,000","$35,552,383",""
"","Notes on a Scandal","Drama","$27,500,000","$17,510,118",""
"December 26","Dane Cook's Tourgasm","","","$0",""
"December 27","Perfume: The Story of a Murderer","Drama","$63,700,000","$2,223,293",""
"December 29","The Dead Girl","Thriller/Suspense","$3,300,000","$19,875",""
"","Factory Girl","Drama","$7,000,000","$1,661,464",""
"","Inconscientes","Comedy","","$68,501",""
"","El Laberinto del Fauno","Horror","$16,000,000","$37,634,615",""
"","Miss Potter","Drama","$30,000,000","$3,005,605",""
"","Tigre e la neve, La","","","$10,167",""
"December 31","200 Pounds Beauty","","","$0",""
"","7 Zwerge - Der Wald Ist Nicht Genug","Comedy","","$0",""
"","Americanese","Drama","","$0",""
"","Anplagghed Al Cinema","","","$0",""
"","Arang","","","$0",""
"","Les Aristos","","","$0",""
"","Armed and Deadly","","","$0",""
"","Azur and Asmar","","","$0",""
"","Baabul","","","$0",""
"","Bah Humduck!: A Looney Tunes Christmas","","","$0",""
"","Baruto No Gakuen","","","$0",""
"","Between Love and Hate","","","$0",""
"","Bleach Memories of Nobody","","","$0",""
"","Blood Ranch","","","$0",""
"","Los Borgia","","","$0",""
"","Brave Story","","","$0",""
"","Breaking News","","","$0",""
"","Les Bronzés 3: amis pour la vie","Comedy","$42,000,000","$0",""
"","Cinderella","","","$0",""
"","Crime, A","Drama","","$0",""
"","Cruel Winter Blues","","","$0",""
"","Danika","Horror","","$0",""
"","Dasepo Naughty Girls","","","$0",""
"","Deutschland: Ein Sommermarchen","Documentary","","$0",""
"","Dirty Carnival","","","$0",""
"","Distortion","","","$0",""
"","Dobutsu No Mori","","","$0",""
"","Dragon Tiger Gate","","","$0",""
"","Fengkuang de Shitou","Black Comedy","$500,000","$0",""
"","Fly Daddy","","","$0",""
"","Gaeulro","","","$0",""
"","Gota Kanal 2 - kanalkampen","","","$0",""
"","Le Grand Meulnes","","","$0",""
"","The Gravedancers","Horror","","$0",""
"","Greeley's Field","Thriller/Suspense","","$0",""
"","Girffin and Phoenix","Romantic Comedy","","$0",""
"","The Hamiltons","Horror","","$0",""
"","Hanada Shonen-shi","","","$0",""
"","Hanbando","","","$0",""
"","Hearty Paws","","","$0",""
"","Heroes de la Famille, Le","","","$0",""
"","Hokkabaz","","","$0",""
"","Holy Daddy","","","$0",""
"","How the Lack of Love Affects Two Men","","","$0",""
"","Hui Buh - Das Schlossgespenst","","","$0",""
"","Hurricane on the Bayou","Documentary","","$0",""
"","Ice Bar","","","$0",""
"","Je Vais Bien, Ne T'en Fais Pas","","","$0",""
"","Jopog Manura 3","","","$0",""
"","Kidulthood","Drama","","$0",""
"","Kisarazu Cat's Eye: World Series","","","$0",""
"","Kokoda","Action","","$0",""
"","Legaturi bolnavicioase","Drama","","$0",""
"","The Legend of Butch & Sundance","Western","","$0",""
"","Like a Virgin","","","$0",""
"","A Lion in the House","Documentary","","$0",""
"","Lirkod","Drama","","$0",""
"","Love Me Not","","","$0",""
"","Loving Annabelle","Drama","$1,000,000","$0",""
"","Lump of Sugar","","","$0",""
"","Madame Irma","","","$0",""
"","The Magic Flute","Musical","$27,000,000","$0",""
"","Married to the Mafia 3","","","$0",""
"","Masked Rider Kabuto","","","$0",""
"","Maundy Thursday","","","$0",""
"","Mauvaise Foi","","","$0",""
"","Mechenosets","Action","","$0",""
"","Mr. Leather","","","$0",""
"","Muk Gong","Action","","$0",""
"","Murder of the Inugami Clan","","","$0",""
"","Nada SoSo","","","$0",""
"","Nana 2","","","$0",""
"","Natale a New York","","","$0",""
"","No Mercy for the Rude","","","$0",""
"","Nobody Knows About Sex","","","$0",""
"","Nos Jours Heureux","","","$0",""
"","Oh-Oku, the Women of the Inner Palace","","","$0",""
"","Old Miss Diary","","","$0",""
"","Olè","","","$0",""
"","One Missed Call Final","","","$0",""
"","Pokemon Advanced Generation 2006","Adventure","","$0",""
"","Poltergay","","","$0",""
"","The Power of Fear","","","$0",""
"","President","","","$0",""
"","Prête-Moi Ta Main","","","$0",""
"","Project Jay","Documentary","","$0",""
"","Quand J'Etais Chanteur","","","$0",""
"","Radio Star","","","$0",""
"","The Restless","","","$0",""
"","Righteous Ties","","","$0",""
"","Riverdead","","","$0",""
"","Rob-B-Hood","","","$0",""
"","S&Man","Horror","","$0",""
"","Saibogujiman Kwenchana","","","$0",""
"","Seducing Mr. Perfect","","","$0",""
"","See This Movie","","","$0",""
"","Selon Charlie","","","$0",""
"","Seung Sing","","","$0",""
"","Sexy Teacher","","","$0",""
"","The Sinking of Japan","","","$0",""
"","A Song to the Sun","","","$0",""
"","Surge of Power: The Stuff of Heroes","","","$0",""
"","Tazza: The High Rollers","","","$0",""
"","They Know","","","$0",""
"","Three Days of Rain","Drama","","$0",""
"","Three Fellas","","","$0",""
"","To Sir With Love","","","$0",""
"","Trick 2","","","$0",""
"","Udon","","","$0",""
"","Ultraman Mebius & Ultraman Brothers","","","$0",""
"","Umizaru 2: Test of Trust","","","$0",""
"","Urmel aus dem Eis","Adventure","","$0",""
"","Volkodav","","","$0",""
"","Walkout","Drama","","$0",""
"","Wo Ist Fred?","","","$0",""
"","Zhara","","","$0",""
