"Release.Date","Movie","Genre","ProductionBudget","DomesticBox.Officeto.Date","Trailer","Year"
"","Reform School Girls","","","$0","","1986"
"","The Texas Chainsaw Massacre 2","Horror","$4,700,000","$8,025,872","","1986"
"","Thrashin'","","","$0","","1986"
"","Touch and Go","Comedy","","$1,300,000","","1986"
"August 29","Born American","Action","","$3,401,376","","1986"
"","Shanghai Surprise","","$17,000,000","$2,315,000","","1986"
"September 12","Avenging Force","Action","","$4,679,650","","1986"
"September 19","Blue Velvet","Thriller/Suspense","","$8,551,228","","1986"
"","The Men's Club","Drama","","$2,444,076","","1986"
"September 24","The Name of the Rose","","","$7,153,000","","1986"
"September 26","Crocodile Dundee","Comedy","$8,800,000","$174,803,506","","1986"
"","That's Life!","Comedy","","$4,079,895","","1986"
"October 1","8 Million Ways to Die","Action","","$1,305,114","","1986"
"","Down by Law","","","$1,436,000","","1986"
"October 3","Children of a Lesser God","Drama","","$31,853,080","","1986"
"","Playing for Keeps","Romantic Comedy","$35,000,000","$2,000,000","","1986"
"","Tough Guys","Comedy","","$21,458,229","","1986"
"October 10","Clockwise","","","$1,476,356","","1986"
"","Deadly Friend","Horror","","$8,988,731","","1986"
"","Jumpin' Jack Flash","Comedy","","$25,587,804","","1986"
"","Peggy Sue Got Married","Comedy","$18,000,000","$41,382,841","","1986"
"","True Stories","","","$2,545,142","","1986"
"October 17","The Color of Money","Drama","$10,000,000","$52,293,000","","1986"
"October 22","Something Wild","Comedy","","$8,362,000","","1986"
"October 24","Soul Man","Comedy","","$27,316,198","","1986"
"","Trick or Treat","Horror","","$6,000,000","","1986"
"October 31","The Mission","Drama","","$17,218,000","","1986"
"","Sky Bandits","Action","","$1,468,500","","1986"
"November 1","Nobody's Fool","","","$563,358","","1986"
"November 7","37°2 le matin","Drama","","$12,013","","1986"
"","52 Pick-Up","Thriller/Suspense","","$5,186,646","","1986"
"","Sid & Nancy","Drama","","$0","","1986"
"","Tai-Pan","Adventure","","$4,000,000","","1986"
"November 14","Every Time We Say Goodbye","Drama","","$278,623","","1986"
"","Hoosiers","Drama","","$28,607,524","","1986"
"","Streets of Gold","Drama","","$2,546,238","","1986"
"November 21","An American Tail","Adventure","","$47,483,002","","1986"
"","Firewalker","Adventure","","$11,834,302","","1986"
"","The Wraith","Action","","$3,500,000","","1986"
"November 26","Solarbabies","","","$1,579,260","","1986"
"","Star Trek IV: The Voyage Home","Adventure","$24,000,000","$109,713,132","","1986"
"December 1","The Mosquito Coast","Drama","","$14,302,000","","1986"
"December 5","Heartbreak Ridge","Action","","$42,724,017","","1986"
"December 12","Crimes of the Heart","Comedy","","$22,905,000","","1986"
"","The Golden Child","Action","$12,000,000","$79,817,937","","1986"
"","Three Amigos","Comedy","","$39,246,734","","1986"
"December 19","King Kong Lives","Adventure","","$4,711,220","","1986"
"","Little Shop of Horrors","Musical","$30,000,000","$38,747,385","","1986"
"","No Mercy","Action","","$12,303,904","","1986"
"","Platoon","Drama","$6,000,000","$137,963,328","","1986"
"December 25","Brighton Beach Memoirs","Comedy","","$11,957,943","","1986"
"","The Morning After","Thriller/Suspense","","$25,147,055","","1986"
"December 31","Inside Out","Drama","","$0","","1986"
"","Witchboard","Horror","$2,000,000","$7,369,373","","1986"
